"type","duration","distance","hour","day","month","year"
"scooter",239,802,12,6,7,2018
"scooter",700,1044,12,2,7,2018
"scooter",989,4041,18,1,7,2018
"scooter",2571,4552,13,0,7,2018
"scooter",8,0,21,0,7,2018
"scooter",562,1219,17,5,7,2018
"scooter",1978,4063,20,0,7,2018
"scooter",727,1717,22,1,7,2018
"scooter",559,948,13,2,7,2018
"scooter",404,1294,19,2,7,2018
"scooter",189,684,15,2,7,2018
"scooter",142,455,18,5,7,2018
"scooter",868,2760,16,2,7,2018
"scooter",392,49,16,4,7,2018
"scooter",113,0,13,5,7,2018
"scooter",842,2811,13,1,7,2018
"scooter",887,2599,17,3,7,2018
"scooter",786,1306,12,4,7,2018
"scooter",746,2306,18,5,7,2018
"bicycle",545,1899,22,6,7,2018
"bicycle",506,2044,14,6,7,2018
"scooter",610,1395,16,0,7,2018
"scooter",949,3599,14,0,7,2018
"scooter",1558,1808,13,0,7,2018
"scooter",519,823,12,2,7,2018
"scooter",757,570,14,6,7,2018
"scooter",470,1370,12,4,7,2018
"scooter",53,32,11,1,7,2018
"scooter",723,1863,12,1,7,2018
"scooter",469,1014,20,1,7,2018
"scooter",636,1157,11,4,7,2018
"scooter",173,402,16,4,7,2018
"scooter",1840,2868,16,6,7,2018
"bicycle",733,1915,20,2,7,2018
"scooter",1137,2349,19,2,7,2018
"scooter",52,0,11,4,7,2018
"scooter",811,596,20,0,7,2018
"scooter",280,856,6,1,7,2018
"scooter",115,516,15,5,7,2018
"scooter",4614,348,13,4,7,2018
"scooter",1260,4457,15,5,7,2018
"scooter",269,53,14,1,7,2018
"scooter",182,0,12,3,7,2018
"bicycle",2109,2494,19,0,7,2018
"scooter",7985,3486,15,1,7,2018
"scooter",345,395,16,5,7,2018
"scooter",1546,7250,15,6,7,2018
"scooter",525,2373,10,1,7,2018
"bicycle",967,4812,17,6,7,2018
"scooter",569,884,22,6,7,2018
"scooter",496,1120,17,4,7,2018
"scooter",393,908,0,0,7,2018
"scooter",1283,1992,9,1,7,2018
"scooter",1569,5511,16,5,7,2018
"scooter",356,928,20,5,7,2018
"scooter",1325,3197,14,5,7,2018
"scooter",1040,2708,12,2,7,2018
"bicycle",1010,950,2,0,7,2018
"scooter",1717,3307,11,6,7,2018
"bicycle",971,3122,18,2,7,2018
"scooter",951,4011,20,4,7,2018
"scooter",705,3707,15,0,7,2018
"scooter",1707,3656,18,5,7,2018
"scooter",577,1118,19,4,7,2018
"scooter",299,1044,16,2,7,2018
"scooter",340,534,14,0,7,2018
"scooter",418,459,11,5,7,2018
"scooter",302,798,13,0,7,2018
"scooter",1840,2932,15,6,7,2018
"scooter",1691,3453,0,6,7,2018
"scooter",2881,7599,14,5,7,2018
"scooter",6,0,13,3,7,2018
"scooter",1673,2736,16,0,7,2018
"scooter",516,1408,17,4,7,2018
"scooter",4161,9304,13,3,7,2018
"scooter",1988,4183,13,6,7,2018
"scooter",900,956,13,0,7,2018
"scooter",614,1438,11,2,7,2018
"scooter",332,1380,16,6,7,2018
"scooter",1054,3898,19,6,7,2018
"scooter",307,200,10,6,7,2018
"scooter",602,1662,11,5,7,2018
"scooter",1374,3888,16,0,7,2018
"scooter",217,642,19,1,7,2018
"scooter",1441,7067,11,6,7,2018
"bicycle",595,1786,8,5,7,2018
"scooter",231,591,21,5,7,2018
"scooter",828,2539,12,2,7,2018
"scooter",214,683,8,1,7,2018
"scooter",325,1258,13,2,7,2018
"scooter",690,621,12,6,7,2018
"scooter",151,629,15,6,7,2018
"scooter",1334,1939,14,6,7,2018
"scooter",925,229,19,2,7,2018
"scooter",1764,2986,15,1,7,2018
"scooter",190,443,14,4,7,2018
"scooter",3463,8007,20,0,7,2018
"scooter",158,0,16,0,7,2018
"scooter",246,847,16,1,7,2018
"scooter",485,1221,17,4,7,2018
"scooter",752,1350,10,6,7,2018
"scooter",282,1322,13,1,7,2018
"scooter",665,1494,10,0,7,2018
"scooter",228,516,15,5,7,2018
"scooter",676,2233,14,2,7,2018
"scooter",532,1337,13,3,7,2018
"bicycle",2260,3879,22,1,7,2018
"scooter",1131,1064,12,4,7,2018
"scooter",375,1147,11,1,7,2018
"scooter",457,1316,14,2,7,2018
"scooter",641,2375,17,4,7,2018
"scooter",305,663,13,1,7,2018
"scooter",285,860,16,4,7,2018
"scooter",557,998,13,5,7,2018
"scooter",343,802,14,2,7,2018
"scooter",1457,2151,9,3,7,2018
"scooter",3674,4712,16,0,7,2018
"bicycle",2242,3283,16,1,7,2018
"scooter",62,0,14,4,7,2018
"scooter",960,1932,13,6,7,2018
"scooter",700,731,18,6,7,2018
"scooter",1379,3512,11,6,7,2018
"scooter",414,457,8,5,7,2018
"scooter",3695,3623,14,6,7,2018
"scooter",37,5,12,2,7,2018
"scooter",549,890,13,1,7,2018
"scooter",693,1019,11,4,7,2018
"scooter",175,311,14,4,7,2018
"scooter",384,1256,16,3,7,2018
"scooter",376,911,10,5,7,2018
"scooter",419,1160,12,2,7,2018
"scooter",353,967,13,0,7,2018
"scooter",2363,3970,10,6,7,2018
"scooter",259,697,13,5,7,2018
"scooter",584,1355,15,6,7,2018
"scooter",684,2039,19,2,7,2018
"scooter",418,855,19,2,7,2018
"scooter",28,0,13,2,7,2018
"scooter",296,697,18,0,7,2018
"scooter",438,1194,13,2,7,2018
"scooter",338,943,18,1,7,2018
"scooter",75,74,11,1,7,2018
"scooter",324,858,16,2,7,2018
"scooter",828,749,11,0,7,2018
"scooter",1121,853,20,4,7,2018
"scooter",1132,1838,11,2,7,2018
"scooter",742,1198,19,6,7,2018
"scooter",379,1387,17,1,7,2018
"scooter",889,2616,20,2,7,2018
"scooter",417,515,16,2,7,2018
"scooter",319,1006,16,1,7,2018
"scooter",573,1144,11,5,7,2018
"scooter",410,2132,15,3,7,2018
"bicycle",348,1336,9,4,7,2018
"scooter",475,1035,20,2,7,2018
"scooter",475,908,14,1,7,2018
"scooter",414,519,14,0,7,2018
"scooter",289,1011,21,3,7,2018
"scooter",106,262,15,2,7,2018
"scooter",779,2133,13,0,7,2018
"scooter",207,729,12,3,7,2018
"scooter",808,3139,18,4,7,2018
"scooter",129,426,13,5,7,2018
"scooter",275,433,12,5,7,2018
"scooter",2435,3369,13,0,7,2018
"scooter",428,1204,13,4,7,2018
"scooter",484,1408,12,3,7,2018
"scooter",1120,1304,21,3,7,2018
"scooter",691,2100,15,3,7,2018
"scooter",9889,7073,16,1,7,2018
"scooter",3222,3926,14,0,7,2018
"scooter",553,1670,9,4,7,2018
"scooter",494,764,15,4,7,2018
"scooter",431,1115,18,1,7,2018
"scooter",278,445,16,6,7,2018
"scooter",457,1152,16,0,7,2018
"scooter",198,726,9,5,7,2018
"scooter",246,1007,11,2,7,2018
"scooter",338,1780,20,6,7,2018
"bicycle",625,3042,8,6,7,2018
"scooter",541,1445,19,1,7,2018
"scooter",498,701,20,6,7,2018
"scooter",453,981,17,2,7,2018
"scooter",373,1109,20,4,7,2018
"scooter",1859,3768,16,5,7,2018
"scooter",545,499,12,6,7,2018
"scooter",2717,5052,14,6,7,2018
"scooter",509,1883,17,3,7,2018
"scooter",612,1634,12,2,7,2018
"scooter",398,469,13,4,7,2018
"scooter",9,0,15,0,7,2018
"scooter",332,1392,17,1,7,2018
"scooter",226,1014,13,5,7,2018
"scooter",461,1354,7,5,7,2018
"scooter",394,1079,13,5,7,2018
"scooter",348,1574,13,3,7,2018
"scooter",1146,3257,13,6,7,2018
"scooter",834,1295,17,5,7,2018
"scooter",1269,3017,14,3,7,2018
"scooter",221,606,18,1,7,2018
"scooter",7,0,18,1,7,2018
"scooter",1620,2794,20,1,7,2018
"scooter",387,1367,14,0,7,2018
"scooter",1227,4179,16,4,7,2018
"scooter",429,2098,11,3,7,2018
"scooter",856,2265,13,6,7,2018
"scooter",344,1517,19,3,7,2018
"scooter",200,587,11,4,7,2018
"scooter",3992,5996,19,3,7,2018
"bicycle",375,1352,9,5,7,2018
"scooter",1879,3151,20,0,7,2018
"scooter",788,1385,14,6,7,2018
"scooter",673,3299,18,1,7,2018
"scooter",918,3806,10,4,7,2018
"scooter",312,861,8,5,7,2018
"scooter",97,78,18,3,7,2018
"scooter",654,3145,11,0,7,2018
"scooter",239,555,15,0,7,2018
"scooter",382,923,17,6,7,2018
"scooter",861,2246,11,2,7,2018
"scooter",805,3994,15,2,7,2018
"scooter",231,614,8,2,7,2018
"scooter",381,1730,15,2,7,2018
"scooter",698,782,17,6,7,2018
"scooter",206,512,20,1,7,2018
"scooter",260,768,11,6,7,2018
"scooter",1449,4282,15,4,7,2018
"scooter",1061,5265,9,2,7,2018
"scooter",1185,4384,17,4,7,2018
"scooter",493,1061,12,1,7,2018
"scooter",379,698,17,3,7,2018
"scooter",880,1114,15,5,7,2018
"scooter",922,3290,13,1,7,2018
"scooter",602,774,19,1,7,2018
"scooter",259,556,10,5,7,2018
"scooter",159,572,12,2,7,2018
"scooter",703,2340,10,5,7,2018
"scooter",6,0,2,2,7,2018
"scooter",239,814,9,2,7,2018
"scooter",179,529,19,5,7,2018
"scooter",169,292,15,6,7,2018
"scooter",54,57,16,5,7,2018
"scooter",2953,2143,10,4,7,2018
"scooter",598,694,20,3,7,2018
"scooter",2379,3299,17,6,7,2018
"scooter",142,344,12,2,7,2018
"scooter",281,936,11,3,7,2018
"scooter",2046,3228,12,6,7,2018
"bicycle",2727,9254,20,5,7,2018
"scooter",237,331,18,6,7,2018
"scooter",161,309,13,1,7,2018
"scooter",915,1785,16,6,7,2018
"scooter",237,701,16,1,7,2018
"scooter",331,989,16,5,7,2018
"scooter",363,785,15,6,7,2018
"bicycle",764,1963,12,3,7,2018
"scooter",858,1319,17,6,7,2018
"scooter",3871,6789,20,1,7,2018
"scooter",12,0,19,2,7,2018
"scooter",625,640,12,5,7,2018
"scooter",76,195,10,0,7,2018
"scooter",937,5088,11,2,7,2018
"scooter",837,3268,16,6,7,2018
"scooter",695,742,20,5,7,2018
"scooter",2129,4610,14,2,7,2018
"scooter",330,129,19,5,7,2018
"scooter",509,1074,21,3,7,2018
"scooter",142,693,8,0,7,2018
"scooter",2554,8156,15,4,7,2018
"scooter",141,455,8,1,7,2018
"scooter",1076,3519,14,2,7,2018
"scooter",650,1509,11,1,7,2018
"scooter",732,1189,12,2,7,2018
"scooter",728,2869,14,1,7,2018
"scooter",132,412,7,2,7,2018
"scooter",519,1477,14,6,7,2018
"scooter",289,714,3,6,7,2018
"scooter",180,317,16,4,7,2018
"bicycle",336,1159,3,4,7,2018
"scooter",232,721,18,3,7,2018
"scooter",293,1214,18,0,7,2018
"bicycle",908,1754,17,1,7,2018
"scooter",422,1533,18,5,7,2018
"scooter",260,338,21,2,7,2018
"scooter",556,658,21,0,7,2018
"scooter",858,2947,19,1,7,2018
"scooter",40,0,20,6,7,2018
"scooter",1498,3873,23,1,7,2018
"scooter",564,1578,8,4,7,2018
"scooter",207,603,20,2,7,2018
"bicycle",2669,13164,20,4,7,2018
"scooter",152,396,16,0,7,2018
"scooter",259,378,14,4,7,2018
"scooter",679,823,14,6,7,2018
"scooter",203,738,10,5,7,2018
"scooter",310,807,19,1,7,2018
"scooter",828,986,13,0,7,2018
"scooter",281,4893,14,3,7,2018
"scooter",1928,3319,13,0,7,2018
"scooter",502,2327,16,4,7,2018
"scooter",329,973,15,2,7,2018
"scooter",2801,5936,16,0,7,2018
"scooter",188,500,14,4,7,2018
"scooter",404,1449,21,4,7,2018
"scooter",1417,3573,12,0,7,2018
"scooter",878,1651,14,1,7,2018
"scooter",119,411,18,5,7,2018
"scooter",131,361,12,3,7,2018
"scooter",553,1631,15,2,7,2018
"scooter",345,1434,12,6,7,2018
"bicycle",285,772,16,2,7,2018
"scooter",10,0,14,0,7,2018
"scooter",35,0,10,2,7,2018
"scooter",490,1071,20,0,7,2018
"scooter",542,2235,12,2,7,2018
"scooter",448,668,18,6,7,2018
"scooter",1043,2869,19,4,7,2018
"scooter",411,671,15,4,7,2018
"scooter",86,72,12,1,7,2018
"scooter",429,1370,12,3,7,2018
"scooter",205,233,17,1,7,2018
"scooter",275,920,18,1,7,2018
"scooter",2048,643,14,0,7,2018
"scooter",212,746,20,2,7,2018
"scooter",1767,214,13,0,7,2018
"scooter",190,260,12,1,7,2018
"scooter",539,1406,22,1,7,2018
"scooter",996,5241,6,1,7,2018
"scooter",533,1764,22,6,7,2018
"scooter",161,543,9,4,7,2018
"scooter",965,1838,19,6,7,2018
"scooter",62,31,14,6,7,2018
"scooter",783,2414,15,1,7,2018
"scooter",570,1623,18,4,7,2018
"scooter",1093,2655,18,5,7,2018
"scooter",620,1318,12,1,7,2018
"scooter",1803,2825,17,6,7,2018
"scooter",656,2666,7,2,7,2018
"scooter",397,1105,9,0,7,2018
"scooter",32,35,14,0,7,2018
"scooter",102,169,17,2,7,2018
"scooter",212,772,12,5,7,2018
"scooter",429,1174,11,6,7,2018
"scooter",1419,986,10,6,7,2018
"scooter",155,188,18,2,7,2018
"scooter",1030,937,10,6,7,2018
"scooter",234,41,17,3,7,2018
"bicycle",368,1400,8,0,7,2018
"scooter",915,3400,15,0,7,2018
"scooter",1574,4742,16,0,7,2018
"scooter",846,2463,12,2,7,2018
"scooter",478,1259,16,4,7,2018
"scooter",479,989,21,1,7,2018
"scooter",248,663,10,1,7,2018
"scooter",372,913,10,0,7,2018
"scooter",1306,3029,9,6,7,2018
"bicycle",2024,8835,3,2,7,2018
"scooter",605,1899,14,3,7,2018
"scooter",109,483,8,1,7,2018
"scooter",41,22,18,5,7,2018
"scooter",1444,2637,14,6,7,2018
"scooter",1694,6322,20,5,7,2018
"scooter",331,548,20,6,7,2018
"scooter",359,1004,12,6,7,2018
"scooter",1129,1485,20,2,7,2018
"scooter",284,418,11,2,7,2018
"scooter",1736,4355,15,1,7,2018
"scooter",1269,2839,15,1,7,2018
"scooter",388,1611,13,4,7,2018
"scooter",239,773,13,6,7,2018
"scooter",343,1311,8,5,7,2018
"scooter",298,1173,9,5,7,2018
"scooter",416,1020,10,0,7,2018
"scooter",741,1552,10,4,7,2018
"scooter",340,1078,16,2,7,2018
"scooter",156,500,22,2,7,2018
"scooter",401,1544,15,2,7,2018
"scooter",288,1077,13,6,7,2018
"scooter",579,1233,14,5,7,2018
"scooter",1458,2260,3,6,7,2018
"scooter",1165,459,21,2,7,2018
"scooter",121,425,19,1,7,2018
"scooter",239,1013,13,4,7,2018
"scooter",415,804,7,5,7,2018
"scooter",336,1124,16,1,7,2018
"scooter",500,740,19,1,7,2018
"scooter",205,951,17,4,7,2018
"scooter",166,649,8,3,7,2018
"scooter",1549,4019,2,2,7,2018
"scooter",466,2025,10,5,7,2018
"scooter",2161,5666,12,5,7,2018
"scooter",333,1011,18,1,7,2018
"scooter",2336,3619,12,5,7,2018
"scooter",254,824,12,3,7,2018
"scooter",139,472,9,5,7,2018
"scooter",546,2540,17,4,7,2018
"scooter",302,1423,12,1,7,2018
"scooter",463,1588,20,1,7,2018
"scooter",254,1048,12,2,7,2018
"scooter",480,1675,21,1,7,2018
"scooter",478,1740,15,5,7,2018
"scooter",1938,3231,18,5,7,2018
"scooter",729,1228,18,5,7,2018
"scooter",623,803,13,0,7,2018
"scooter",765,2056,15,0,7,2018
"scooter",231,719,19,2,7,2018
"scooter",390,1839,19,1,7,2018
"scooter",512,1193,11,4,7,2018
"scooter",664,1824,23,3,7,2018
"scooter",1797,5851,15,5,7,2018
"scooter",1377,2833,10,4,7,2018
"scooter",764,2925,18,6,7,2018
"scooter",1055,2644,12,6,7,2018
"scooter",88,241,11,3,7,2018
"scooter",233,439,10,1,7,2018
"scooter",564,1415,18,4,7,2018
"scooter",205,367,13,2,7,2018
"scooter",322,690,13,1,7,2018
"scooter",302,441,12,6,7,2018
"scooter",532,2174,20,2,7,2018
"bicycle",403,1014,15,0,7,2018
"scooter",343,1682,13,5,7,2018
"scooter",1229,5589,3,6,7,2018
"scooter",298,286,16,6,7,2018
"scooter",371,1332,17,2,7,2018
"scooter",230,94,12,5,7,2018
"scooter",1066,3518,18,4,7,2018
"scooter",1353,3557,14,6,7,2018
"scooter",762,1948,11,0,7,2018
"scooter",539,1482,13,0,7,2018
"scooter",465,3091,8,5,7,2018
"scooter",1460,3367,18,2,7,2018
"scooter",320,1188,7,5,7,2018
"scooter",655,1476,14,2,7,2018
"scooter",259,1367,12,5,7,2018
"scooter",925,640,10,0,7,2018
"scooter",603,1275,15,4,7,2018
"scooter",776,3543,16,3,7,2018
"scooter",416,458,20,6,7,2018
"scooter",152,292,19,5,7,2018
"scooter",865,2993,17,0,7,2018
"scooter",251,593,8,2,7,2018
"scooter",419,645,19,3,7,2018
"scooter",957,1375,15,1,7,2018
"scooter",268,1207,16,1,7,2018
"scooter",153,879,15,1,7,2018
"scooter",4151,5462,17,6,7,2018
"scooter",967,2489,13,1,7,2018
"scooter",293,1503,19,1,7,2018
"scooter",699,2894,18,4,7,2018
"scooter",767,1044,13,3,7,2018
"scooter",871,1188,20,3,7,2018
"scooter",143,442,11,0,7,2018
"scooter",303,968,14,0,7,2018
"scooter",718,2181,21,5,7,2018
"scooter",157,541,15,6,7,2018
"scooter",371,1150,18,1,7,2018
"scooter",85,268,12,3,7,2018
"scooter",74,235,17,2,7,2018
"scooter",327,1054,19,2,7,2018
"scooter",1509,9585,13,1,7,2018
"scooter",337,724,12,6,7,2018
"scooter",361,1127,18,0,7,2018
"scooter",591,1020,8,5,7,2018
"scooter",215,1126,9,3,7,2018
"bicycle",729,2527,16,5,7,2018
"scooter",312,287,8,2,7,2018
"scooter",346,768,16,0,7,2018
"scooter",517,1808,12,0,7,2018
"scooter",566,2236,17,3,7,2018
"bicycle",1094,5456,19,6,7,2018
"scooter",111,201,11,4,7,2018
"scooter",1024,8740,15,4,7,2018
"scooter",1909,2119,17,6,7,2018
"scooter",319,568,9,2,7,2018
"scooter",24,7,17,1,7,2018
"scooter",257,1473,20,1,7,2018
"scooter",1175,742,13,0,7,2018
"bicycle",313,950,19,6,7,2018
"scooter",430,994,14,5,7,2018
"bicycle",1054,1883,14,0,7,2018
"scooter",444,1377,14,1,7,2018
"scooter",1042,2208,16,6,7,2018
"scooter",218,696,10,3,7,2018
"scooter",359,931,9,1,7,2018
"scooter",969,963,16,6,7,2018
"bicycle",762,3927,7,1,7,2018
"scooter",1250,3237,13,6,7,2018
"scooter",2470,10483,16,6,7,2018
"scooter",71,11,13,6,7,2018
"scooter",422,470,22,5,7,2018
"scooter",294,757,14,4,7,2018
"scooter",163,632,13,2,7,2018
"scooter",222,1170,15,1,7,2018
"scooter",238,661,13,2,7,2018
"scooter",459,1605,7,1,7,2018
"scooter",464,1893,11,5,7,2018
"bicycle",211,1722,18,6,7,2018
"scooter",264,875,8,5,7,2018
"scooter",460,2115,8,1,7,2018
"bicycle",1834,8642,14,6,7,2018
"scooter",409,936,12,4,7,2018
"scooter",59,0,18,6,7,2018
"scooter",1194,2337,13,6,7,2018
"scooter",457,911,17,1,7,2018
"scooter",115,463,13,4,7,2018
"scooter",249,440,19,0,7,2018
"scooter",560,832,20,5,7,2018
"scooter",105,528,11,3,7,2018
"scooter",277,752,8,2,7,2018
"bicycle",447,2205,8,1,7,2018
"scooter",2371,3388,23,2,7,2018
"scooter",418,1392,8,2,7,2018
"scooter",563,1413,12,1,7,2018
"scooter",655,1869,19,6,7,2018
"scooter",1015,1742,14,0,7,2018
"scooter",72,6,12,3,7,2018
"scooter",1388,2187,18,4,7,2018
"scooter",314,898,12,4,7,2018
"scooter",143,391,13,1,7,2018
"scooter",709,1323,17,4,7,2018
"scooter",288,552,13,0,7,2018
"scooter",269,1069,7,2,7,2018
"scooter",30,41,13,6,7,2018
"scooter",533,1075,20,4,7,2018
"scooter",1047,1570,12,1,7,2018
"scooter",200,708,16,3,7,2018
"scooter",260,749,15,4,7,2018
"scooter",531,1590,17,1,7,2018
"scooter",78,56,19,2,7,2018
"scooter",2754,3365,16,2,7,2018
"scooter",124,191,19,0,7,2018
"scooter",61,38,17,2,7,2018
"scooter",61,187,17,0,7,2018
"scooter",858,2719,17,1,7,2018
"scooter",1095,3812,11,0,7,2018
"scooter",904,2619,16,6,7,2018
"scooter",315,439,20,5,7,2018
"scooter",198,204,20,2,7,2018
"scooter",593,2062,12,0,7,2018
"scooter",2950,4180,20,3,7,2018
"scooter",123,197,19,1,7,2018
"scooter",334,468,9,3,7,2018
"scooter",2690,989,10,6,7,2018
"scooter",478,939,20,6,7,2018
"scooter",204,324,20,1,7,2018
"scooter",2523,3828,16,5,7,2018
"scooter",353,950,8,2,7,2018
"scooter",310,545,14,5,7,2018
"scooter",61,12,18,2,7,2018
"scooter",731,1921,6,6,7,2018
"scooter",105,397,14,5,7,2018
"scooter",333,640,11,6,7,2018
"scooter",900,7,16,0,7,2018
"scooter",696,714,15,6,7,2018
"scooter",236,785,11,5,7,2018
"scooter",920,279,12,5,7,2018
"scooter",167,46,17,1,7,2018
"scooter",226,499,11,1,7,2018
"scooter",188,597,12,2,7,2018
"scooter",1333,4209,22,1,7,2018
"scooter",598,1391,12,6,7,2018
"scooter",146,396,8,4,7,2018
"scooter",507,1295,8,1,7,2018
"scooter",256,635,19,2,7,2018
"bicycle",2034,5150,17,3,7,2018
"scooter",268,959,12,0,7,2018
"scooter",140,619,12,0,7,2018
"scooter",95,47,16,0,7,2018
"scooter",542,110,15,0,7,2018
"scooter",284,737,8,4,7,2018
"scooter",144,518,11,1,7,2018
"scooter",280,692,17,2,7,2018
"scooter",80,50,10,1,7,2018
"bicycle",406,1609,17,4,7,2018
"scooter",566,1397,14,1,7,2018
"scooter",312,833,8,3,7,2018
"scooter",700,823,11,1,7,2018
"scooter",232,855,16,4,7,2018
"scooter",369,1286,14,5,7,2018
"scooter",395,1480,7,1,7,2018
"scooter",1052,3043,20,6,7,2018
"scooter",428,1253,9,3,7,2018
"scooter",2633,3705,20,0,7,2018
"bicycle",757,3364,15,5,7,2018
"scooter",1063,1426,10,5,7,2018
"scooter",1174,3167,14,0,7,2018
"scooter",1032,3850,14,1,7,2018
"scooter",1893,1552,21,3,7,2018
"scooter",1453,3876,23,4,7,2018
"scooter",539,1870,22,3,7,2018
"scooter",292,566,17,2,7,2018
"scooter",944,2743,16,1,7,2018
"scooter",188,274,15,3,7,2018
"scooter",1510,2641,19,6,7,2018
"scooter",249,332,14,5,7,2018
"scooter",25,6,16,0,7,2018
"scooter",869,403,0,0,7,2018
"scooter",911,2754,17,0,7,2018
"scooter",428,1296,12,3,7,2018
"scooter",336,1429,10,2,7,2018
"scooter",741,1574,12,4,7,2018
"scooter",621,2481,19,3,7,2018
"scooter",533,1379,16,3,7,2018
"scooter",988,2368,20,1,7,2018
"scooter",1211,3065,10,0,7,2018
"scooter",239,369,13,6,7,2018
"scooter",316,307,20,6,7,2018
"scooter",972,3630,8,0,7,2018
"scooter",1863,5275,18,4,7,2018
"bicycle",514,1609,17,2,7,2018
"scooter",281,1038,12,2,7,2018
"scooter",53,75,10,5,7,2018
"scooter",421,458,13,0,7,2018
"scooter",2165,3910,13,6,7,2018
"scooter",144,538,12,1,7,2018
"scooter",1320,3138,13,5,7,2018
"scooter",1515,2084,15,1,7,2018
"scooter",1466,1801,10,3,7,2018
"scooter",1599,2483,11,0,7,2018
"scooter",9,0,16,0,7,2018
"scooter",214,845,17,1,7,2018
"scooter",313,1084,18,4,7,2018
"scooter",1626,4581,13,6,7,2018
"scooter",516,853,16,6,7,2018
"scooter",2064,8363,13,0,7,2018
"scooter",556,1273,8,6,7,2018
"scooter",87,96,13,6,7,2018
"scooter",302,407,8,4,7,2018
"scooter",362,633,13,3,7,2018
"bicycle",1538,6293,20,2,7,2018
"scooter",1913,4464,14,5,7,2018
"scooter",1023,1203,17,6,7,2018
"bicycle",1397,2350,11,4,7,2018
"scooter",1069,3157,10,0,7,2018
"scooter",3827,5954,10,1,7,2018
"scooter",350,1472,20,3,7,2018
"scooter",1950,7500,10,0,7,2018
"scooter",267,934,12,4,7,2018
"scooter",613,2805,16,2,7,2018
"scooter",827,2472,19,3,7,2018
"scooter",1762,2015,13,0,7,2018
"scooter",525,1220,11,0,7,2018
"scooter",1976,3222,17,6,7,2018
"scooter",233,663,11,1,7,2018
"scooter",390,996,8,4,7,2018
"scooter",1827,3459,16,6,7,2018
"scooter",883,2011,17,1,7,2018
"scooter",163,592,7,4,7,2018
"scooter",723,2801,16,2,7,2018
"scooter",413,1250,12,2,7,2018
"scooter",1460,2958,15,5,7,2018
"scooter",917,1348,13,6,7,2018
"scooter",2189,3542,12,5,7,2018
"scooter",805,2712,21,0,7,2018
"scooter",385,1147,12,2,7,2018
"scooter",1631,3368,16,5,7,2018
"scooter",1949,5770,0,0,7,2018
"scooter",441,1700,13,2,7,2018
"scooter",2062,2443,17,4,7,2018
"scooter",376,0,16,0,7,2018
"scooter",396,1162,12,5,7,2018
"scooter",140,710,11,6,7,2018
"scooter",658,177,10,6,7,2018
"scooter",429,620,12,2,7,2018
"scooter",502,1247,18,1,7,2018
"scooter",237,935,13,2,7,2018
"scooter",1634,2519,20,0,7,2018
"scooter",712,1142,10,6,7,2018
"scooter",497,1731,16,5,7,2018
"scooter",139,408,15,2,7,2018
"scooter",111,170,12,3,7,2018
"scooter",213,815,17,2,7,2018
"scooter",495,1108,20,3,7,2018
"scooter",205,53,20,5,7,2018
"scooter",580,997,13,4,7,2018
"scooter",19,2,18,1,7,2018
"scooter",458,1291,13,5,7,2018
"scooter",1217,3711,19,0,7,2018
"scooter",317,771,15,4,7,2018
"scooter",462,654,17,3,7,2018
"scooter",485,714,20,3,7,2018
"scooter",1029,1828,20,1,7,2018
"scooter",922,1804,18,1,7,2018
"scooter",634,921,17,6,7,2018
"scooter",850,3711,13,0,7,2018
"scooter",390,828,14,0,7,2018
"scooter",100,198,13,3,7,2018
"scooter",309,514,13,4,7,2018
"scooter",195,849,13,2,7,2018
"scooter",2539,4757,16,6,7,2018
"scooter",532,2121,16,2,7,2018
"scooter",1023,2782,13,5,7,2018
"scooter",1049,1991,18,0,7,2018
"scooter",166,760,16,5,7,2018
"scooter",1407,3087,10,2,7,2018
"scooter",325,792,9,3,7,2018
"scooter",323,52,20,6,7,2018
"scooter",178,50,20,0,7,2018
"scooter",89,237,11,0,7,2018
"scooter",2007,313,21,3,7,2018
"scooter",187,658,14,1,7,2018
"scooter",628,752,22,4,7,2018
"bicycle",1847,2317,18,2,7,2018
"scooter",515,1286,18,1,7,2018
"scooter",229,1014,18,3,7,2018
"scooter",1267,5028,14,1,7,2018
"scooter",311,255,14,6,7,2018
"scooter",337,1189,14,3,7,2018
"scooter",453,1436,13,6,7,2018
"scooter",1380,1531,20,1,7,2018
"scooter",2329,945,14,6,7,2018
"scooter",725,1827,14,0,7,2018
"scooter",516,1312,9,0,7,2018
"scooter",124,317,16,0,7,2018
"scooter",363,1337,12,0,7,2018
"scooter",100,466,8,3,7,2018
"scooter",216,1052,16,1,7,2018
"bicycle",963,2253,17,0,7,2018
"scooter",95,295,17,3,7,2018
"scooter",625,2099,13,0,7,2018
"scooter",1198,5426,12,1,7,2018
"scooter",232,183,12,1,7,2018
"scooter",405,664,17,3,7,2018
"scooter",519,2156,13,3,7,2018
"scooter",924,2010,20,1,7,2018
"scooter",312,146,15,5,7,2018
"scooter",344,1195,8,1,7,2018
"scooter",236,902,13,1,7,2018
"scooter",198,736,17,5,7,2018
"scooter",234,924,20,6,7,2018
"scooter",1724,3027,12,6,7,2018
"scooter",60,0,19,4,7,2018
"scooter",866,3129,21,0,7,2018
"scooter",734,2319,17,1,7,2018
"scooter",55,0,8,5,7,2018
"scooter",750,1044,14,0,7,2018
"scooter",1701,2934,17,6,7,2018
"scooter",668,2521,20,2,7,2018
"scooter",624,2370,16,0,7,2018
"scooter",1461,3041,16,4,7,2018
