"type","duration","distance","hour","day","month","year"
"scooter",55,0,9,3,8,2018
"scooter",1570,3205,12,4,8,2018
"scooter",247,364,12,2,8,2018
"scooter",498,1272,19,5,8,2018
"scooter",1041,2672,12,0,8,2018
"bicycle",533,1819,18,3,8,2018
"scooter",471,2182,9,0,8,2018
"scooter",275,1072,13,5,8,2018
"scooter",232,774,14,5,8,2018
"scooter",644,3697,12,5,8,2018
"bicycle",553,2108,15,5,8,2018
"scooter",100,512,18,3,8,2018
"scooter",448,930,16,5,8,2018
"bicycle",1231,3669,16,6,8,2018
"bicycle",656,2639,20,4,8,2018
"scooter",326,1098,14,1,8,2018
"scooter",1073,2358,17,0,8,2018
"scooter",182,503,16,0,8,2018
"scooter",310,955,18,1,8,2018
"scooter",1822,6347,13,5,8,2018
"scooter",494,2235,11,4,8,2018
"scooter",2037,2336,13,6,8,2018
"scooter",372,111,13,5,8,2018
"scooter",577,1227,17,5,8,2018
"scooter",169,406,21,4,8,2018
"scooter",102,204,17,1,8,2018
"scooter",183,671,20,5,8,2018
"scooter",422,1830,13,4,8,2018
"scooter",968,2577,14,6,8,2018
"scooter",397,949,19,1,8,2018
"scooter",568,0,8,3,8,2018
"scooter",129,245,20,6,8,2018
"scooter",189,763,18,3,8,2018
"bicycle",519,4361,16,5,8,2018
"scooter",1682,3441,20,4,8,2018
"scooter",70,9,21,1,8,2018
"scooter",103,541,9,4,8,2018
"scooter",414,884,12,5,8,2018
"scooter",289,1275,15,3,8,2018
"scooter",179,825,14,4,8,2018
"scooter",268,535,13,3,8,2018
"scooter",837,1497,14,5,8,2018
"scooter",942,2399,14,0,8,2018
"scooter",266,327,10,2,8,2018
"scooter",1486,3587,23,3,8,2018
"scooter",4443,1563,19,3,8,2018
"scooter",120,0,12,1,8,2018
"scooter",626,2153,15,5,8,2018
"scooter",2389,8039,14,3,8,2018
"scooter",617,1462,18,6,8,2018
"scooter",330,333,20,6,8,2018
"scooter",386,1654,9,1,8,2018
"scooter",218,0,17,5,8,2018
"scooter",416,1159,8,1,8,2018
"scooter",316,770,17,1,8,2018
"scooter",185,550,9,4,8,2018
"scooter",116,336,15,5,8,2018
"scooter",2369,2068,17,6,8,2018
"scooter",194,746,11,3,8,2018
"scooter",188,672,6,5,8,2018
"scooter",396,1027,19,2,8,2018
"scooter",3221,4780,18,4,8,2018
"scooter",385,692,8,4,8,2018
"scooter",454,108,13,0,8,2018
"scooter",1788,516,19,0,8,2018
"scooter",198,1038,16,6,8,2018
"scooter",2139,7543,23,6,8,2018
"scooter",1288,3095,13,0,8,2018
"scooter",1629,331,21,6,8,2018
"scooter",130,331,12,4,8,2018
"scooter",288,456,17,4,8,2018
"scooter",598,620,21,0,8,2018
"scooter",761,1839,19,6,8,2018
"scooter",312,385,16,6,8,2018
"scooter",35,9,18,0,8,2018
"scooter",212,294,15,5,8,2018
"scooter",261,464,9,3,8,2018
"scooter",21,0,13,4,8,2018
"scooter",1690,2327,13,3,8,2018
"scooter",94,136,18,6,8,2018
"scooter",702,1498,8,0,8,2018
"scooter",546,2067,18,2,8,2018
"scooter",355,648,13,3,8,2018
"scooter",690,1837,14,1,8,2018
"scooter",227,586,11,5,8,2018
"scooter",222,0,19,0,8,2018
"scooter",500,1042,17,6,8,2018
"scooter",421,1674,16,5,8,2018
"scooter",265,992,12,5,8,2018
"scooter",153,268,13,3,8,2018
"scooter",937,3473,3,1,8,2018
"scooter",425,1281,17,6,8,2018
"scooter",1084,1457,20,0,8,2018
"scooter",243,431,10,0,8,2018
"scooter",535,1642,19,2,8,2018
"scooter",1180,2141,20,2,8,2018
"scooter",1206,1646,14,6,8,2018
"scooter",66,203,12,3,8,2018
"scooter",466,785,13,5,8,2018
"scooter",612,2163,12,1,8,2018
"scooter",158,0,14,1,8,2018
"scooter",544,1627,17,3,8,2018
"scooter",624,3212,1,0,8,2018
"bicycle",3487,8047,21,6,8,2018
"scooter",181,924,12,4,8,2018
"scooter",431,686,20,5,8,2018
"scooter",439,1648,14,6,8,2018
"bicycle",1804,2382,14,1,8,2018
"scooter",296,0,10,3,8,2018
"scooter",284,630,19,4,8,2018
"scooter",284,852,10,1,8,2018
"scooter",2053,982,17,6,8,2018
"scooter",254,168,18,4,8,2018
"scooter",863,2396,18,3,8,2018
"scooter",171,778,15,3,8,2018
"scooter",2998,3863,13,3,8,2018
"scooter",469,1640,15,2,8,2018
"scooter",838,2381,14,1,8,2018
"scooter",1606,2524,19,1,8,2018
"scooter",586,2116,15,2,8,2018
"scooter",320,0,19,4,8,2018
"scooter",1124,1389,20,4,8,2018
"scooter",1084,2144,13,6,8,2018
"scooter",340,1268,16,1,8,2018
"scooter",251,0,10,5,8,2018
"scooter",23,67,16,1,8,2018
"scooter",315,775,10,1,8,2018
"scooter",251,220,9,1,8,2018
"scooter",622,2002,13,3,8,2018
"scooter",1624,2682,21,3,8,2018
"scooter",504,2502,8,3,8,2018
"scooter",273,833,14,3,8,2018
"scooter",465,0,17,2,8,2018
"scooter",140,447,19,4,8,2018
"scooter",195,660,19,1,8,2018
"scooter",1184,6084,12,3,8,2018
"scooter",652,1442,12,0,8,2018
"scooter",539,2557,15,0,8,2018
"scooter",148,442,14,1,8,2018
"scooter",59,0,16,4,8,2018
"scooter",1058,2492,11,0,8,2018
"scooter",143,433,19,6,8,2018
"scooter",719,1575,15,5,8,2018
"scooter",341,56,16,6,8,2018
"bicycle",246,998,9,4,8,2018
"scooter",770,1169,15,0,8,2018
"scooter",1004,3494,19,3,8,2018
"scooter",202,0,8,3,8,2018
"scooter",205,819,10,4,8,2018
"scooter",234,496,11,2,8,2018
"scooter",342,548,13,1,8,2018
"scooter",471,1108,10,1,8,2018
"scooter",687,2055,14,2,8,2018
"scooter",1203,1537,14,5,8,2018
"scooter",52,0,16,3,8,2018
"scooter",431,762,13,2,8,2018
"scooter",163,180,21,0,8,2018
"scooter",291,1282,17,3,8,2018
"scooter",1242,5202,20,4,8,2018
"scooter",953,0,13,2,8,2018
"scooter",1502,2083,20,5,8,2018
"scooter",139,519,7,2,8,2018
"scooter",1591,1272,15,5,8,2018
"scooter",792,1517,12,6,8,2018
"scooter",297,1123,16,3,8,2018
"scooter",153,652,7,2,8,2018
"scooter",542,519,10,4,8,2018
"scooter",324,696,15,5,8,2018
"scooter",1095,5233,22,4,8,2018
"scooter",488,1189,18,0,8,2018
"scooter",269,1187,16,2,8,2018
"scooter",554,1454,14,6,8,2018
"scooter",3062,5618,15,2,8,2018
"scooter",800,1295,19,1,8,2018
"scooter",261,862,8,4,8,2018
"scooter",299,391,21,6,8,2018
"scooter",121,239,9,0,8,2018
"scooter",1200,4872,19,6,8,2018
"scooter",301,0,9,5,8,2018
"scooter",885,1928,20,2,8,2018
"scooter",4036,7049,22,3,8,2018
"scooter",116,109,19,3,8,2018
"bicycle",214,789,18,4,8,2018
"scooter",738,2600,19,5,8,2018
"scooter",712,0,12,5,8,2018
"scooter",703,1259,19,0,8,2018
"scooter",1755,2836,17,0,8,2018
"scooter",530,2418,12,5,8,2018
"scooter",1042,2013,14,2,8,2018
"scooter",1252,2598,19,3,8,2018
"scooter",230,1239,11,3,8,2018
"scooter",341,659,17,3,8,2018
"scooter",512,2081,12,2,8,2018
"scooter",271,643,13,2,8,2018
"scooter",334,657,17,1,8,2018
"scooter",2905,8110,19,6,8,2018
"scooter",386,1379,9,4,8,2018
"scooter",1082,2251,20,6,8,2018
"scooter",334,519,13,5,8,2018
"scooter",999,2539,21,4,8,2018
"scooter",322,801,13,2,8,2018
"scooter",236,359,14,4,8,2018
"scooter",256,821,18,5,8,2018
"scooter",211,542,20,2,8,2018
"scooter",540,2927,18,4,8,2018
"scooter",77,0,11,6,8,2018
"scooter",174,259,15,0,8,2018
"scooter",428,1356,1,4,8,2018
"scooter",144,0,9,4,8,2018
"scooter",45,1,15,6,8,2018
"scooter",201,422,12,2,8,2018
"scooter",496,2935,8,5,8,2018
"scooter",478,1358,20,5,8,2018
"scooter",334,725,19,5,8,2018
"scooter",160,744,16,5,8,2018
"scooter",126,398,14,5,8,2018
"scooter",188,596,20,1,8,2018
"scooter",325,1106,8,2,8,2018
"scooter",2201,5188,18,2,8,2018
"scooter",191,387,18,4,8,2018
"scooter",441,1088,20,5,8,2018
"scooter",2372,9945,13,2,8,2018
"scooter",353,1139,18,6,8,2018
"scooter",239,828,7,5,8,2018
"bicycle",1990,6035,2,0,8,2018
"scooter",204,728,13,3,8,2018
"scooter",771,2209,19,4,8,2018
"scooter",109,0,20,5,8,2018
"scooter",298,1102,19,1,8,2018
"scooter",468,393,15,5,8,2018
"scooter",718,2735,19,6,8,2018
"scooter",760,519,11,4,8,2018
"scooter",847,2873,19,3,8,2018
"scooter",228,488,9,3,8,2018
"scooter",284,332,13,4,8,2018
"scooter",305,474,19,3,8,2018
"scooter",2604,3139,14,6,8,2018
"scooter",903,2162,13,3,8,2018
"scooter",3600,3697,12,6,8,2018
"scooter",2821,3546,22,2,8,2018
"scooter",162,566,10,4,8,2018
"scooter",133,135,13,6,8,2018
"scooter",448,1407,12,3,8,2018
"scooter",839,751,20,1,8,2018
"scooter",337,1349,11,4,8,2018
"scooter",257,825,13,2,8,2018
"scooter",594,1881,18,2,8,2018
"scooter",599,2240,12,5,8,2018
"scooter",527,831,12,1,8,2018
"scooter",519,1158,15,1,8,2018
"scooter",266,845,7,1,8,2018
"scooter",1433,3693,10,0,8,2018
"scooter",333,786,12,5,8,2018
"scooter",314,1246,10,5,8,2018
"scooter",1328,2071,19,1,8,2018
"scooter",552,2412,9,4,8,2018
"scooter",224,937,12,4,8,2018
"scooter",1261,2340,12,0,8,2018
"scooter",514,1634,11,5,8,2018
"scooter",364,650,11,6,8,2018
"scooter",508,1175,19,5,8,2018
"scooter",289,902,11,0,8,2018
"scooter",2456,4672,19,1,8,2018
"scooter",918,2873,17,6,8,2018
"scooter",2111,2790,18,1,8,2018
"scooter",915,1854,21,3,8,2018
"scooter",436,1759,16,2,8,2018
"scooter",165,424,20,6,8,2018
"scooter",698,1497,13,0,8,2018
"scooter",433,2123,21,5,8,2018
"scooter",310,321,0,0,8,2018
"scooter",945,3073,14,0,8,2018
"scooter",258,694,21,3,8,2018
"scooter",769,1628,19,5,8,2018
"scooter",801,1749,19,0,8,2018
"scooter",738,2409,16,4,8,2018
"scooter",670,3284,22,4,8,2018
"scooter",741,1944,18,5,8,2018
"scooter",908,1454,19,5,8,2018
"scooter",812,2620,19,3,8,2018
"scooter",1292,1993,20,2,8,2018
"scooter",1895,504,17,4,8,2018
"scooter",1938,3114,16,6,8,2018
"scooter",403,0,9,3,8,2018
"scooter",2191,3285,12,4,8,2018
"scooter",398,1317,13,6,8,2018
"scooter",729,1303,13,5,8,2018
"scooter",690,1204,20,4,8,2018
"scooter",334,327,12,6,8,2018
"scooter",196,465,8,4,8,2018
"scooter",48,17,17,4,8,2018
"scooter",283,628,18,5,8,2018
"scooter",314,995,16,3,8,2018
"scooter",265,623,10,4,8,2018
"scooter",789,1205,13,4,8,2018
"scooter",193,549,21,1,8,2018
"scooter",476,539,16,3,8,2018
"scooter",451,1992,23,5,8,2018
"scooter",892,0,13,2,8,2018
"scooter",118,74,20,1,8,2018
"scooter",383,926,20,1,8,2018
"scooter",922,2175,11,3,8,2018
"scooter",87,175,21,3,8,2018
"scooter",133,0,15,1,8,2018
"scooter",360,622,12,3,8,2018
"scooter",1130,455,19,3,8,2018
"scooter",1187,5030,13,3,8,2018
"scooter",305,710,8,3,8,2018
"scooter",356,1409,20,3,8,2018
"scooter",5821,7387,12,0,8,2018
"scooter",122,0,19,0,8,2018
"scooter",199,1070,10,3,8,2018
"scooter",212,382,15,3,8,2018
"scooter",66,10,16,6,8,2018
"bicycle",2400,8275,18,0,8,2018
"scooter",1699,2660,17,0,8,2018
"scooter",314,0,8,1,8,2018
"scooter",1071,2968,12,0,8,2018
"scooter",340,941,17,3,8,2018
"scooter",625,2117,7,5,8,2018
"scooter",193,0,19,3,8,2018
"scooter",274,0,12,2,8,2018
"scooter",242,1428,20,4,8,2018
"scooter",133,0,11,3,8,2018
"scooter",205,430,12,1,8,2018
"scooter",471,1591,7,4,8,2018
"scooter",1611,1884,16,0,8,2018
"scooter",93,0,12,1,8,2018
"scooter",121,302,12,5,8,2018
"scooter",543,0,13,5,8,2018
"scooter",370,831,12,3,8,2018
"scooter",810,2224,12,5,8,2018
"scooter",315,1251,21,5,8,2018
"scooter",727,2688,17,0,8,2018
"scooter",111,316,18,2,8,2018
"scooter",155,523,16,6,8,2018
"scooter",177,159,16,0,8,2018
"scooter",85,170,12,1,8,2018
"scooter",778,1358,19,3,8,2018
"scooter",463,978,19,6,8,2018
"scooter",457,1829,19,3,8,2018
"scooter",74,67,12,1,8,2018
"scooter",1083,4707,13,3,8,2018
"scooter",520,1327,9,1,8,2018
"scooter",285,1263,10,5,8,2018
"scooter",4659,6337,4,0,8,2018
"scooter",58,149,3,1,8,2018
"scooter",2892,6075,18,3,8,2018
"scooter",1249,4856,19,4,8,2018
"scooter",637,1266,17,6,8,2018
"scooter",355,702,9,3,8,2018
"scooter",873,0,21,3,8,2018
"scooter",2833,6822,19,1,8,2018
"scooter",514,1669,20,1,8,2018
"scooter",617,200,22,6,8,2018
"scooter",201,813,13,6,8,2018
"scooter",102,0,11,2,8,2018
"scooter",168,254,8,4,8,2018
"scooter",532,267,21,5,8,2018
"scooter",734,2381,13,3,8,2018
"scooter",2279,4539,15,1,8,2018
"scooter",2250,1947,17,6,8,2018
"scooter",9455,19623,8,0,8,2018
"scooter",524,110,17,4,8,2018
"scooter",288,859,17,2,8,2018
"scooter",577,1831,16,4,8,2018
"scooter",364,903,20,2,8,2018
"scooter",355,859,11,3,8,2018
"scooter",901,2020,19,2,8,2018
"scooter",319,1257,17,3,8,2018
"scooter",397,1004,17,3,8,2018
"scooter",1434,2190,21,0,8,2018
"scooter",248,1161,17,2,8,2018
"scooter",42,83,13,5,8,2018
"scooter",481,2249,19,4,8,2018
"scooter",113,391,8,3,8,2018
"scooter",432,905,18,4,8,2018
"scooter",215,725,16,4,8,2018
"scooter",929,1011,17,6,8,2018
"bicycle",1195,4731,17,1,8,2018
"scooter",496,1627,19,6,8,2018
"bicycle",228,451,16,5,8,2018
"scooter",128,54,20,5,8,2018
"scooter",999,2913,20,5,8,2018
"scooter",1208,4533,20,3,8,2018
"scooter",2786,1851,17,6,8,2018
"scooter",57,43,13,5,8,2018
"scooter",286,992,16,1,8,2018
"scooter",288,957,15,3,8,2018
"scooter",284,0,9,0,8,2018
"scooter",2093,3341,21,5,8,2018
"scooter",283,1259,11,3,8,2018
"scooter",294,769,16,5,8,2018
"scooter",468,926,12,2,8,2018
"scooter",127,218,21,2,8,2018
"scooter",215,323,21,6,8,2018
"scooter",1147,959,11,1,8,2018
"scooter",307,1258,11,0,8,2018
"scooter",168,278,15,1,8,2018
"scooter",1954,3956,20,2,8,2018
"scooter",632,1464,9,0,8,2018
"scooter",967,1855,18,5,8,2018
"scooter",1009,2568,9,3,8,2018
"scooter",635,1284,16,0,8,2018
"scooter",236,590,16,5,8,2018
"scooter",191,1057,18,0,8,2018
"scooter",582,1644,19,6,8,2018
"scooter",553,1737,8,3,8,2018
"bicycle",1146,2430,20,3,8,2018
"scooter",1391,1208,10,6,8,2018
"scooter",407,617,16,4,8,2018
"scooter",374,829,8,5,8,2018
"scooter",682,1638,14,5,8,2018
"scooter",280,581,11,3,8,2018
"scooter",289,1235,1,1,8,2018
"scooter",1013,1748,13,6,8,2018
"scooter",527,567,20,3,8,2018
"scooter",168,355,13,6,8,2018
"scooter",1067,3203,10,0,8,2018
"scooter",389,1550,15,3,8,2018
"scooter",271,474,11,2,8,2018
"scooter",393,218,20,3,8,2018
"scooter",204,627,7,2,8,2018
"scooter",81,208,16,6,8,2018
"scooter",170,0,15,1,8,2018
"scooter",1362,1739,21,2,8,2018
"scooter",338,0,12,3,8,2018
"scooter",952,2304,21,2,8,2018
"scooter",5678,2259,20,4,8,2018
"scooter",186,0,13,0,8,2018
"scooter",238,693,8,1,8,2018
"scooter",522,448,19,1,8,2018
"scooter",154,135,11,3,8,2018
"scooter",538,0,10,4,8,2018
"scooter",182,687,10,5,8,2018
"scooter",411,1651,15,6,8,2018
"scooter",37,0,18,6,8,2018
"scooter",154,297,12,6,8,2018
"scooter",532,451,21,2,8,2018
"scooter",1708,1588,17,0,8,2018
"scooter",359,265,8,6,8,2018
"scooter",323,997,17,2,8,2018
"scooter",2230,1477,20,3,8,2018
"scooter",1105,3111,18,6,8,2018
"scooter",210,376,15,6,8,2018
"scooter",9,0,16,2,8,2018
"scooter",504,1066,14,5,8,2018
"scooter",359,1167,11,4,8,2018
"scooter",574,1460,12,2,8,2018
"scooter",341,777,15,1,8,2018
"scooter",88,0,10,1,8,2018
"scooter",422,0,12,4,8,2018
"scooter",2323,4385,14,0,8,2018
"scooter",328,1013,17,5,8,2018
"scooter",190,669,10,3,8,2018
"scooter",213,576,13,2,8,2018
"scooter",711,2090,8,5,8,2018
"scooter",1770,4885,20,3,8,2018
"scooter",370,1406,15,3,8,2018
"scooter",535,912,15,5,8,2018
"scooter",42,0,18,2,8,2018
"scooter",99,138,8,5,8,2018
"scooter",626,1610,12,4,8,2018
"bicycle",801,3299,18,5,8,2018
"scooter",509,1477,20,3,8,2018
"scooter",1530,3346,14,0,8,2018
"scooter",280,1129,12,5,8,2018
"scooter",1958,2513,17,3,8,2018
"scooter",2744,362,19,2,8,2018
"scooter",399,589,11,6,8,2018
"scooter",250,692,11,1,8,2018
"scooter",224,464,19,4,8,2018
"scooter",308,1111,7,1,8,2018
"scooter",289,259,16,4,8,2018
"scooter",353,1015,9,0,8,2018
"scooter",106,210,14,0,8,2018
"scooter",1060,0,17,0,8,2018
"scooter",252,1048,10,3,8,2018
"scooter",171,3,22,6,8,2018
"scooter",773,904,15,1,8,2018
"scooter",1258,5122,12,6,8,2018
"scooter",1508,2710,13,0,8,2018
"scooter",913,2804,11,0,8,2018
"scooter",1232,2505,17,2,8,2018
"scooter",396,1157,13,1,8,2018
"bicycle",1738,1127,17,3,8,2018
"scooter",184,0,19,3,8,2018
"bicycle",4038,1175,4,4,8,2018
"scooter",266,0,20,3,8,2018
"scooter",1498,1482,23,6,8,2018
"scooter",155,210,14,0,8,2018
"scooter",103,395,12,5,8,2018
"scooter",273,1082,19,3,8,2018
"scooter",605,315,17,6,8,2018
"scooter",708,2207,18,6,8,2018
"scooter",579,1429,14,3,8,2018
"scooter",488,2383,19,5,8,2018
"scooter",240,1043,14,1,8,2018
"scooter",1565,5022,15,1,8,2018
"scooter",234,764,19,2,8,2018
"scooter",392,1277,14,1,8,2018
"scooter",261,1034,19,3,8,2018
"scooter",67,233,6,4,8,2018
"scooter",954,2521,18,4,8,2018
"scooter",1482,4441,14,0,8,2018
"scooter",2623,6327,1,6,8,2018
"scooter",79,0,12,0,8,2018
"scooter",3409,5004,16,5,8,2018
"scooter",1591,1006,19,3,8,2018
"scooter",2093,1221,18,5,8,2018
"scooter",389,1270,12,5,8,2018
"bicycle",509,1996,12,0,8,2018
"scooter",175,93,16,6,8,2018
"scooter",268,620,14,3,8,2018
"scooter",476,279,20,0,8,2018
"scooter",237,418,16,6,8,2018
"scooter",1813,4224,23,5,8,2018
"scooter",624,2053,20,6,8,2018
"scooter",107,283,9,3,8,2018
"scooter",346,805,20,2,8,2018
"scooter",331,1415,14,3,8,2018
"scooter",1586,2989,8,1,8,2018
"scooter",152,488,11,2,8,2018
"scooter",296,522,12,2,8,2018
"scooter",55,4,12,0,8,2018
"scooter",193,696,16,2,8,2018
"scooter",578,734,11,6,8,2018
"scooter",750,1832,17,1,8,2018
"scooter",263,919,9,4,8,2018
"scooter",2055,4914,16,4,8,2018
"scooter",70,0,16,1,8,2018
"scooter",360,0,21,4,8,2018
"scooter",1553,5194,13,0,8,2018
"scooter",264,379,12,6,8,2018
"scooter",220,708,17,2,8,2018
"scooter",1140,3370,19,0,8,2018
"scooter",439,1232,17,6,8,2018
"scooter",935,2464,14,6,8,2018
"scooter",197,0,11,0,8,2018
"scooter",706,2419,8,3,8,2018
"scooter",235,509,13,3,8,2018
"scooter",250,0,13,4,8,2018
"scooter",18,0,11,6,8,2018
"scooter",709,2643,13,0,8,2018
"scooter",583,1977,8,3,8,2018
"scooter",626,704,11,5,8,2018
"scooter",259,772,18,5,8,2018
"scooter",634,1566,18,5,8,2018
"scooter",457,1268,14,5,8,2018
"scooter",3051,6422,11,1,8,2018
"scooter",222,1528,13,4,8,2018
"scooter",529,1315,15,4,8,2018
"scooter",289,1187,19,2,8,2018
"scooter",583,3499,3,6,8,2018
"scooter",2673,5307,11,0,8,2018
"scooter",193,411,16,3,8,2018
"scooter",493,1911,13,5,8,2018
"scooter",153,341,11,5,8,2018
"scooter",1530,5450,11,1,8,2018
"scooter",99,144,15,0,8,2018
"scooter",74,251,18,4,8,2018
"scooter",301,708,21,3,8,2018
"scooter",129,75,12,5,8,2018
"scooter",83,0,16,6,8,2018
"scooter",454,1581,7,1,8,2018
"scooter",273,524,13,6,8,2018
"scooter",609,658,11,6,8,2018
"scooter",428,784,20,5,8,2018
"scooter",324,635,13,0,8,2018
"bicycle",378,1609,21,6,8,2018
"scooter",209,437,22,5,8,2018
"scooter",88,79,20,4,8,2018
"scooter",144,549,19,4,8,2018
"scooter",426,1559,17,2,8,2018
"scooter",5542,7674,13,1,8,2018
"scooter",702,1361,19,0,8,2018
"scooter",329,1141,11,0,8,2018
"scooter",147,468,22,3,8,2018
"scooter",238,252,14,1,8,2018
"scooter",70,142,13,2,8,2018
"scooter",113,82,13,0,8,2018
"scooter",1418,4172,20,5,8,2018
"scooter",373,444,12,4,8,2018
"scooter",186,685,9,4,8,2018
"scooter",701,2355,23,2,8,2018
"bicycle",340,1722,10,3,8,2018
"scooter",843,1985,14,6,8,2018
"scooter",1041,2461,1,5,8,2018
"scooter",624,0,17,3,8,2018
"scooter",214,739,7,2,8,2018
"scooter",568,1332,15,3,8,2018
"scooter",360,438,18,4,8,2018
"scooter",320,671,17,0,8,2018
"scooter",2229,996,20,2,8,2018
"scooter",243,594,20,3,8,2018
"scooter",220,351,12,5,8,2018
"scooter",589,983,21,5,8,2018
"scooter",132,332,7,6,8,2018
"scooter",322,707,17,4,8,2018
"scooter",322,617,18,0,8,2018
"scooter",5337,1655,19,4,8,2018
"scooter",1414,2733,9,4,8,2018
"scooter",159,195,20,0,8,2018
"scooter",114,0,13,3,8,2018
"scooter",140,344,12,4,8,2018
"scooter",202,276,13,6,8,2018
"scooter",501,1429,7,4,8,2018
"bicycle",35,3,11,5,8,2018
"scooter",200,866,12,5,8,2018
"scooter",49,2,7,1,8,2018
"scooter",292,403,18,5,8,2018
"scooter",309,539,19,5,8,2018
"scooter",1891,6474,16,6,8,2018
"scooter",2026,7078,20,5,8,2018
"scooter",169,859,15,4,8,2018
"scooter",536,1686,8,5,8,2018
"scooter",404,1105,16,2,8,2018
"scooter",484,1291,16,5,8,2018
"scooter",174,371,15,4,8,2018
"scooter",139,86,14,0,8,2018
"scooter",291,886,15,3,8,2018
"scooter",242,777,11,5,8,2018
"scooter",543,1465,20,4,8,2018
"scooter",199,415,20,3,8,2018
"scooter",233,445,8,4,8,2018
"bicycle",8,0,2,5,8,2018
"scooter",149,379,15,2,8,2018
"scooter",640,1331,14,1,8,2018
"scooter",231,114,11,6,8,2018
"scooter",313,746,13,2,8,2018
"scooter",1199,856,5,4,8,2018
"scooter",3492,1199,16,0,8,2018
"scooter",1163,4298,14,5,8,2018
"scooter",263,925,9,3,8,2018
"scooter",196,0,13,0,8,2018
"bicycle",434,1722,17,3,8,2018
"scooter",559,939,19,0,8,2018
"scooter",174,1030,8,5,8,2018
"scooter",3011,3902,23,5,8,2018
"scooter",746,2719,16,4,8,2018
"scooter",348,1335,10,2,8,2018
"scooter",696,0,12,5,8,2018
"scooter",65,2,18,2,8,2018
"scooter",2093,4643,12,0,8,2018
"scooter",546,1194,14,4,8,2018
"scooter",933,2061,13,0,8,2018
"scooter",369,1642,17,0,8,2018
"scooter",830,0,12,3,8,2018
"scooter",232,1018,13,0,8,2018
"scooter",696,1689,12,4,8,2018
"scooter",702,516,18,4,8,2018
"scooter",180,298,14,0,8,2018
"scooter",793,2581,19,3,8,2018
"scooter",288,471,10,1,8,2018
"scooter",776,2784,15,2,8,2018
"scooter",427,556,20,5,8,2018
"scooter",3351,2622,11,0,8,2018
"scooter",2261,6146,21,4,8,2018
"scooter",260,696,8,3,8,2018
"scooter",1212,3406,20,3,8,2018
"bicycle",652,2173,21,4,8,2018
"scooter",24,0,15,1,8,2018
"scooter",164,239,19,5,8,2018
"scooter",349,751,12,0,8,2018
"scooter",325,1214,16,3,8,2018
"scooter",3202,4077,12,6,8,2018
"scooter",732,2355,20,2,8,2018
"scooter",500,433,16,2,8,2018
"scooter",315,0,8,2,8,2018
"scooter",958,1548,19,6,8,2018
"scooter",330,379,22,5,8,2018
"scooter",307,582,12,4,8,2018
"scooter",391,1418,17,4,8,2018
"scooter",235,254,11,3,8,2018
"scooter",1748,2279,17,5,8,2018
"scooter",485,2072,0,0,8,2018
"scooter",361,1046,10,3,8,2018
"scooter",47,0,16,4,8,2018
"scooter",1610,3175,15,3,8,2018
"scooter",647,1582,12,4,8,2018
"scooter",2871,6647,19,2,8,2018
"scooter",388,927,17,4,8,2018
"scooter",2243,3545,19,3,8,2018
"scooter",266,346,13,6,8,2018
"scooter",508,1320,19,2,8,2018
"scooter",227,877,12,2,8,2018
"scooter",322,1009,11,2,8,2018
"scooter",122,107,16,6,8,2018
"scooter",647,1478,22,1,8,2018
"scooter",1085,4023,11,6,8,2018
"scooter",230,1209,19,2,8,2018
"scooter",217,172,12,2,8,2018
"scooter",309,726,12,4,8,2018
"scooter",1899,5391,15,3,8,2018
"scooter",514,1751,9,1,8,2018
"scooter",283,610,15,0,8,2018
"bicycle",478,2704,11,5,8,2018
"scooter",1390,3142,11,5,8,2018
"bicycle",627,1593,17,0,8,2018
"scooter",1191,2732,20,4,8,2018
"scooter",440,1098,13,5,8,2018
"bicycle",1500,1759,14,6,8,2018
"scooter",324,1089,20,3,8,2018
"scooter",310,1213,8,2,8,2018
"scooter",487,1453,12,3,8,2018
"scooter",242,591,11,3,8,2018
"scooter",356,1013,14,2,8,2018
"bicycle",1053,2205,13,1,8,2018
"scooter",569,1388,14,1,8,2018
"scooter",526,544,15,0,8,2018
"scooter",308,1007,15,1,8,2018
"scooter",136,138,14,3,8,2018
"scooter",1629,1911,18,3,8,2018
"scooter",193,816,20,0,8,2018
"scooter",1360,813,13,4,8,2018
"scooter",599,473,20,5,8,2018
"scooter",488,1249,9,2,8,2018
"scooter",910,1779,16,6,8,2018
"scooter",408,592,20,3,8,2018
"scooter",486,764,19,3,8,2018
"scooter",271,419,19,2,8,2018
"scooter",2314,6723,7,4,8,2018
"scooter",683,969,10,5,8,2018
"scooter",687,1104,19,6,8,2018
"scooter",275,969,19,6,8,2018
"scooter",802,1310,13,3,8,2018
"scooter",1564,1602,19,4,8,2018
"scooter",368,1603,19,3,8,2018
"scooter",1330,1624,14,2,8,2018
"scooter",626,1980,10,4,8,2018
"scooter",992,3535,19,3,8,2018
"scooter",1311,4756,18,0,8,2018
"scooter",426,1616,18,2,8,2018
"scooter",284,919,15,1,8,2018
"scooter",28,0,8,3,8,2018
"scooter",56,156,17,3,8,2018
"scooter",813,1203,9,5,8,2018
"scooter",107,459,10,0,8,2018
"scooter",398,836,13,6,8,2018
"scooter",513,2411,22,1,8,2018
"scooter",144,141,16,1,8,2018
"scooter",221,842,12,2,8,2018
"scooter",434,753,15,5,8,2018
"scooter",1114,1531,19,4,8,2018
"scooter",2333,2066,13,1,8,2018
