"type","duration","distance","hour","day","month","year"
"scooter",359,831,9,1,9,2018
"scooter",498,1136,10,6,9,2018
"scooter",177,520,19,3,9,2018
"scooter",254,721,9,3,9,2018
"scooter",69,28,15,3,9,2018
"scooter",211,405,19,2,9,2018
"scooter",619,2837,17,3,9,2018
"scooter",21,21,14,3,9,2018
"scooter",170,873,12,2,9,2018
"scooter",302,871,17,0,9,2018
"scooter",550,0,10,6,9,2018
"scooter",1055,1883,11,0,9,2018
"scooter",425,1214,18,0,9,2018
"scooter",265,0,17,4,9,2018
"scooter",285,1122,18,0,9,2018
"scooter",461,344,17,0,9,2018
"scooter",468,1042,16,6,9,2018
"scooter",737,3593,16,4,9,2018
"scooter",633,672,9,6,9,2018
"scooter",364,0,20,3,9,2018
"scooter",194,727,13,1,9,2018
"scooter",665,2825,15,1,9,2018
"scooter",363,1236,14,2,9,2018
"scooter",259,386,14,0,9,2018
"scooter",570,1129,8,5,9,2018
"scooter",113,127,17,3,9,2018
"scooter",539,2186,19,3,9,2018
"scooter",277,1361,12,3,9,2018
"scooter",96,0,12,5,9,2018
"scooter",1610,1521,20,4,9,2018
"scooter",1053,2885,17,6,9,2018
"scooter",129,0,12,1,9,2018
"scooter",481,1884,8,4,9,2018
"scooter",183,650,18,5,9,2018
"scooter",184,461,8,4,9,2018
"scooter",1225,4692,17,3,9,2018
"scooter",473,808,18,4,9,2018
"scooter",592,0,9,1,9,2018
"scooter",202,90,12,0,9,2018
"scooter",401,1101,19,0,9,2018
"scooter",492,1090,15,2,9,2018
"scooter",130,243,13,4,9,2018
"scooter",279,198,16,0,9,2018
"scooter",162,311,8,2,9,2018
"scooter",377,1464,7,2,9,2018
"scooter",185,371,9,5,9,2018
"scooter",36,19,17,3,9,2018
"scooter",1706,170,15,3,9,2018
"scooter",337,0,15,4,9,2018
"scooter",743,457,17,5,9,2018
"scooter",321,547,10,6,9,2018
"scooter",175,924,13,2,9,2018
"scooter",2474,3257,16,6,9,2018
"scooter",174,361,9,1,9,2018
"scooter",515,2248,20,0,9,2018
"scooter",1355,2575,18,6,9,2018
"scooter",2754,1552,10,5,9,2018
"scooter",316,947,9,2,9,2018
"scooter",901,2520,19,5,9,2018
"scooter",213,854,13,6,9,2018
"scooter",276,364,17,0,9,2018
"scooter",1361,1941,17,4,9,2018
"scooter",304,1298,15,6,9,2018
"scooter",891,1864,16,2,9,2018
"scooter",1844,1880,23,6,9,2018
"scooter",198,0,12,2,9,2018
"scooter",289,921,10,1,9,2018
"scooter",296,406,12,5,9,2018
"scooter",906,0,20,0,9,2018
"scooter",114,92,5,3,9,2018
"scooter",410,643,14,1,9,2018
"scooter",1034,663,15,0,9,2018
"scooter",1051,1287,12,1,9,2018
"scooter",1968,4082,19,3,9,2018
"scooter",368,904,15,1,9,2018
"scooter",291,751,10,6,9,2018
"scooter",289,632,11,5,9,2018
"scooter",360,863,20,4,9,2018
"scooter",607,1919,12,0,9,2018
"scooter",179,568,12,3,9,2018
"scooter",475,1354,15,4,9,2018
"scooter",383,741,15,0,9,2018
"scooter",64,0,13,2,9,2018
"scooter",190,426,18,5,9,2018
"scooter",498,1255,18,1,9,2018
"scooter",3595,5064,10,0,9,2018
"scooter",143,196,18,5,9,2018
"scooter",1694,1375,14,5,9,2018
"scooter",607,1684,13,1,9,2018
"scooter",280,889,10,6,9,2018
"scooter",182,351,19,0,9,2018
"scooter",280,1145,6,4,9,2018
"scooter",144,548,19,0,9,2018
"scooter",397,2005,20,6,9,2018
"scooter",248,615,10,4,9,2018
"scooter",43,10,15,6,9,2018
"scooter",569,1485,13,6,9,2018
"scooter",687,2089,17,6,9,2018
"scooter",325,866,18,0,9,2018
"scooter",2263,1754,11,6,9,2018
"scooter",1577,1667,12,6,9,2018
"scooter",115,0,11,1,9,2018
"scooter",828,0,16,6,9,2018
"scooter",36,0,11,6,9,2018
"scooter",148,118,18,4,9,2018
"scooter",65,79,15,0,9,2018
"scooter",292,868,16,4,9,2018
"scooter",882,755,14,6,9,2018
"scooter",571,1996,11,0,9,2018
"scooter",959,972,19,6,9,2018
"scooter",18,10,19,6,9,2018
"scooter",415,1979,9,2,9,2018
"scooter",341,1324,9,4,9,2018
"scooter",408,927,18,1,9,2018
"scooter",515,0,14,6,9,2018
"scooter",2019,3369,19,2,9,2018
"scooter",220,287,16,3,9,2018
"scooter",98,182,11,4,9,2018
"scooter",159,168,17,1,9,2018
"scooter",347,1343,10,2,9,2018
"scooter",405,946,18,3,9,2018
"scooter",294,867,21,5,9,2018
"scooter",647,2453,18,2,9,2018
"scooter",287,0,14,6,9,2018
"scooter",260,554,9,4,9,2018
"scooter",639,1389,15,3,9,2018
"scooter",45,6,17,3,9,2018
"scooter",316,800,17,5,9,2018
"scooter",241,419,16,3,9,2018
"scooter",92,209,20,0,9,2018
"scooter",421,871,0,6,9,2018
"scooter",80,0,10,4,9,2018
"scooter",337,762,10,3,9,2018
"bicycle",1492,4281,16,6,9,2018
"scooter",210,383,7,1,9,2018
"scooter",1405,2625,13,5,9,2018
"scooter",565,0,18,4,9,2018
"scooter",1942,4275,11,0,9,2018
"scooter",206,693,22,0,9,2018
"scooter",275,764,12,3,9,2018
"scooter",427,0,18,3,9,2018
"scooter",599,1576,17,0,9,2018
"scooter",405,1387,13,4,9,2018
"scooter",522,1700,9,4,9,2018
"scooter",718,1870,9,6,9,2018
"scooter",1025,1847,19,6,9,2018
"scooter",70,7,16,5,9,2018
"scooter",445,0,8,5,9,2018
"scooter",422,1066,10,3,9,2018
"scooter",366,633,16,0,9,2018
"scooter",1090,2600,14,6,9,2018
"scooter",405,743,20,6,9,2018
"scooter",1136,1948,11,6,9,2018
"scooter",308,1379,12,0,9,2018
"scooter",1371,2582,17,6,9,2018
"scooter",173,300,11,4,9,2018
"scooter",340,879,12,3,9,2018
"scooter",194,818,11,4,9,2018
"scooter",46,22,14,6,9,2018
"scooter",523,0,10,5,9,2018
"scooter",376,476,10,0,9,2018
"scooter",209,198,19,5,9,2018
"scooter",16,6,15,6,9,2018
"scooter",801,0,20,6,9,2018
"scooter",498,959,18,2,9,2018
"scooter",299,1200,18,6,9,2018
"scooter",358,798,9,3,9,2018
"bicycle",974,4297,13,0,9,2018
"scooter",239,319,7,6,9,2018
"scooter",248,300,18,2,9,2018
"scooter",114,0,14,4,9,2018
"scooter",1006,2809,19,0,9,2018
"scooter",248,745,19,5,9,2018
"scooter",151,319,21,1,9,2018
"bicycle",203,386,19,4,9,2018
"scooter",574,1077,19,6,9,2018
"scooter",248,0,16,3,9,2018
"scooter",271,0,16,3,9,2018
"scooter",569,1366,18,3,9,2018
"scooter",543,0,14,0,9,2018
"scooter",1635,1051,17,3,9,2018
"scooter",172,400,8,4,9,2018
"scooter",785,1182,17,5,9,2018
"scooter",518,1400,12,3,9,2018
"scooter",835,1419,13,6,9,2018
"scooter",180,762,21,0,9,2018
"scooter",107,0,3,0,9,2018
"scooter",627,793,17,4,9,2018
"scooter",149,108,12,1,9,2018
"scooter",307,724,16,6,9,2018
"scooter",327,1360,9,5,9,2018
"scooter",211,420,10,0,9,2018
"scooter",1915,1300,22,0,9,2018
"scooter",6579,2577,18,0,9,2018
"scooter",200,792,19,6,9,2018
"scooter",354,1200,17,2,9,2018
"scooter",731,2493,20,5,9,2018
"scooter",382,861,16,4,9,2018
"scooter",38,9,15,5,9,2018
"scooter",983,2200,18,5,9,2018
"scooter",280,1070,8,2,9,2018
"bicycle",1410,1175,11,6,9,2018
"scooter",208,513,7,4,9,2018
"scooter",272,574,17,3,9,2018
"scooter",328,1127,11,3,9,2018
"scooter",1502,4654,19,4,9,2018
"scooter",283,397,16,0,9,2018
"scooter",57,26,20,6,9,2018
"scooter",160,307,14,0,9,2018
"scooter",177,211,14,1,9,2018
"scooter",560,0,13,6,9,2018
"scooter",519,698,18,0,9,2018
"scooter",727,1062,16,6,9,2018
"scooter",367,976,13,2,9,2018
"scooter",525,0,11,1,9,2018
"scooter",523,0,18,2,9,2018
"scooter",833,2358,12,5,9,2018
"scooter",22,0,8,4,9,2018
"scooter",8,0,16,6,9,2018
"scooter",484,1900,14,0,9,2018
"scooter",439,1338,12,2,9,2018
"scooter",135,33,16,6,9,2018
"scooter",845,0,14,5,9,2018
"scooter",253,1021,11,1,9,2018
"scooter",690,334,13,5,9,2018
"scooter",154,364,12,4,9,2018
"scooter",4512,2200,14,5,9,2018
"scooter",377,1853,19,4,9,2018
"scooter",3249,13148,9,1,9,2018
"scooter",923,0,13,1,9,2018
"scooter",401,842,18,5,9,2018
"scooter",371,900,11,3,9,2018
"scooter",282,1365,7,2,9,2018
"scooter",524,1226,20,2,9,2018
"scooter",676,2441,17,3,9,2018
"scooter",274,1355,13,1,9,2018
"scooter",788,1846,13,4,9,2018
"scooter",309,0,14,3,9,2018
"scooter",529,0,13,4,9,2018
"scooter",447,1227,7,4,9,2018
"scooter",76,133,14,6,9,2018
"scooter",182,0,11,5,9,2018
"scooter",903,2297,19,2,9,2018
"scooter",72,72,15,4,9,2018
"scooter",339,546,14,0,9,2018
"bicycle",480,952,19,0,9,2018
"scooter",1589,3300,15,4,9,2018
"scooter",1447,24,20,0,9,2018
"scooter",303,1272,13,5,9,2018
"scooter",513,2104,13,1,9,2018
"bicycle",593,2993,9,2,9,2018
"scooter",476,392,0,5,9,2018
"scooter",553,2638,14,3,9,2018
"scooter",4384,4600,13,0,9,2018
"scooter",281,816,19,2,9,2018
"bicycle",469,2221,21,4,9,2018
"scooter",386,1392,16,6,9,2018
"scooter",182,437,14,3,9,2018
"scooter",211,472,15,1,9,2018
"scooter",367,841,7,2,9,2018
"scooter",732,2124,17,6,9,2018
"scooter",428,937,20,4,9,2018
"scooter",27,81,12,4,9,2018
"scooter",371,718,17,5,9,2018
"scooter",2628,9036,20,3,9,2018
"scooter",663,0,19,3,9,2018
"scooter",329,1530,22,1,9,2018
"bicycle",1305,7145,15,4,9,2018
"scooter",470,1110,9,5,9,2018
"scooter",220,785,9,2,9,2018
"scooter",269,931,12,2,9,2018
"scooter",232,795,19,5,9,2018
"scooter",343,866,10,3,9,2018
"scooter",588,3064,14,6,9,2018
"scooter",972,3727,22,2,9,2018
"scooter",312,1451,16,0,9,2018
"scooter",75,133,21,5,9,2018
"scooter",156,372,0,5,9,2018
"scooter",634,1331,16,2,9,2018
"scooter",418,1256,17,4,9,2018
"scooter",571,458,18,3,9,2018
"scooter",274,754,15,2,9,2018
"scooter",155,617,15,1,9,2018
"scooter",187,704,10,5,9,2018
"scooter",2563,4846,17,2,9,2018
"scooter",895,2459,19,1,9,2018
"scooter",432,1279,14,6,9,2018
"scooter",263,429,19,5,9,2018
"scooter",900,4,15,1,9,2018
"scooter",1112,2822,18,0,9,2018
"scooter",813,2894,13,1,9,2018
"scooter",313,900,19,6,9,2018
"scooter",384,961,20,2,9,2018
"scooter",526,1890,7,1,9,2018
"scooter",1284,1715,11,0,9,2018
"scooter",607,1648,11,6,9,2018
"scooter",523,1239,12,1,9,2018
"bicycle",1471,5745,19,5,9,2018
"scooter",404,1400,20,3,9,2018
"scooter",245,534,13,2,9,2018
"scooter",1626,2253,12,0,9,2018
"scooter",2316,4420,14,5,9,2018
"scooter",1656,2704,18,3,9,2018
"scooter",306,524,21,6,9,2018
"scooter",439,2232,12,4,9,2018
"scooter",400,903,10,0,9,2018
"scooter",135,469,10,1,9,2018
"scooter",241,1045,16,4,9,2018
"scooter",220,381,12,5,9,2018
"scooter",343,192,11,0,9,2018
"scooter",355,1006,21,6,9,2018
"scooter",1455,2030,11,1,9,2018
"scooter",894,765,19,0,9,2018
"scooter",1190,2840,19,6,9,2018
"scooter",499,2100,11,5,9,2018
"scooter",379,1535,21,3,9,2018
"scooter",1356,3241,19,6,9,2018
"scooter",1494,3553,19,3,9,2018
"scooter",2600,1620,18,3,9,2018
"scooter",226,653,12,5,9,2018
"scooter",70,0,11,2,9,2018
"scooter",282,748,21,4,9,2018
"scooter",271,592,10,1,9,2018
"scooter",187,452,10,1,9,2018
"scooter",49,24,18,6,9,2018
"scooter",196,562,10,4,9,2018
"scooter",527,1000,18,5,9,2018
"scooter",23,0,14,6,9,2018
"scooter",615,1300,17,5,9,2018
"scooter",111,402,13,5,9,2018
"scooter",568,1500,16,6,9,2018
"scooter",583,1240,14,1,9,2018
"bicycle",891,1159,13,0,9,2018
"scooter",175,326,16,3,9,2018
"scooter",627,1774,17,5,9,2018
"scooter",12,0,13,6,9,2018
"scooter",695,1394,21,6,9,2018
"scooter",985,1549,9,1,9,2018
"scooter",296,0,13,2,9,2018
"scooter",438,554,10,1,9,2018
"scooter",300,590,21,3,9,2018
"scooter",436,1921,17,6,9,2018
"scooter",590,1429,17,3,9,2018
"scooter",582,0,17,5,9,2018
"scooter",92,0,9,3,9,2018
"scooter",228,615,15,6,9,2018
"scooter",1185,2500,11,5,9,2018
"scooter",561,1421,19,4,9,2018
"scooter",337,515,21,5,9,2018
"scooter",1126,1727,19,6,9,2018
"scooter",421,0,7,2,9,2018
"scooter",176,232,16,4,9,2018
"scooter",1659,3445,13,1,9,2018
"scooter",200,529,9,3,9,2018
"scooter",837,1681,15,4,9,2018
"scooter",5248,5948,15,1,9,2018
"scooter",308,989,22,6,9,2018
"scooter",1948,5920,20,0,9,2018
"scooter",142,400,12,1,9,2018
"scooter",674,2171,19,5,9,2018
"scooter",300,852,13,6,9,2018
"scooter",480,1024,20,6,9,2018
"scooter",176,118,18,6,9,2018
"scooter",312,668,18,3,9,2018
"bicycle",3022,4506,14,0,9,2018
"scooter",21732,26040,11,6,9,2018
"scooter",371,594,12,6,9,2018
"scooter",20,0,9,5,9,2018
"scooter",1000,883,12,6,9,2018
"scooter",851,2236,15,0,9,2018
"scooter",218,0,12,1,9,2018
"scooter",142,247,9,4,9,2018
"scooter",314,1120,7,5,9,2018
"scooter",77,113,12,0,9,2018
"scooter",387,0,19,5,9,2018
"bicycle",120,0,17,0,9,2018
"scooter",1132,5096,12,3,9,2018
"scooter",1177,3797,16,2,9,2018
"scooter",1496,2400,11,0,9,2018
"scooter",351,1097,16,1,9,2018
"scooter",451,1658,13,4,9,2018
"scooter",518,412,14,0,9,2018
"scooter",78,0,13,0,9,2018
"scooter",258,0,13,0,9,2018
"scooter",255,504,17,4,9,2018
"scooter",873,2391,11,0,9,2018
"scooter",386,1570,18,4,9,2018
"scooter",1030,2460,11,2,9,2018
"scooter",384,789,18,5,9,2018
"scooter",465,1024,18,3,9,2018
"scooter",337,1272,9,2,9,2018
"scooter",246,624,16,6,9,2018
"scooter",2008,5143,16,0,9,2018
"scooter",571,900,19,6,9,2018
"scooter",252,637,16,3,9,2018
"scooter",294,510,14,5,9,2018
"scooter",2325,3505,12,1,9,2018
"scooter",509,710,20,1,9,2018
"scooter",1477,1500,19,6,9,2018
"scooter",250,820,12,1,9,2018
"scooter",757,775,15,1,9,2018
"scooter",468,473,19,6,9,2018
"scooter",279,558,12,3,9,2018
"scooter",380,887,15,4,9,2018
"scooter",302,1004,13,2,9,2018
"scooter",878,3820,16,6,9,2018
"scooter",609,1915,19,0,9,2018
"scooter",664,0,17,0,9,2018
"scooter",1383,3195,16,6,9,2018
"scooter",59,12,19,6,9,2018
"scooter",626,1907,17,6,9,2018
"scooter",92,0,8,6,9,2018
"bicycle",1241,5037,0,0,9,2018
"scooter",234,0,12,5,9,2018
"scooter",733,758,17,5,9,2018
"scooter",508,1019,14,0,9,2018
"scooter",357,757,19,4,9,2018
"scooter",1638,4045,18,1,9,2018
"scooter",1034,2299,17,6,9,2018
"scooter",702,2897,20,3,9,2018
"scooter",79,0,13,1,9,2018
"scooter",118,723,10,4,9,2018
"scooter",210,559,12,2,9,2018
"scooter",269,876,15,3,9,2018
"scooter",411,900,14,1,9,2018
"scooter",468,481,8,4,9,2018
"scooter",356,767,12,6,9,2018
"scooter",121,70,15,3,9,2018
"scooter",21,13,11,4,9,2018
"scooter",1934,8480,8,2,9,2018
"scooter",381,1181,19,2,9,2018
"scooter",1158,227,19,6,9,2018
"scooter",1180,0,19,6,9,2018
"scooter",8225,2878,16,3,9,2018
"scooter",788,1466,20,3,9,2018
"scooter",151,0,12,3,9,2018
"scooter",540,493,21,4,9,2018
"scooter",200,0,21,6,9,2018
"scooter",113,291,18,5,9,2018
"bicycle",565,1915,15,4,9,2018
"scooter",284,846,20,4,9,2018
"scooter",83,42,14,6,9,2018
"scooter",506,1502,10,2,9,2018
"scooter",481,660,10,5,9,2018
"scooter",899,1258,11,6,9,2018
"scooter",239,1116,10,4,9,2018
"scooter",541,1209,12,0,9,2018
"scooter",959,3070,17,6,9,2018
"scooter",1444,1295,16,6,9,2018
"scooter",82,0,17,0,9,2018
"scooter",232,617,13,0,9,2018
"scooter",284,455,17,2,9,2018
"scooter",701,1746,22,4,9,2018
"scooter",801,974,18,0,9,2018
"scooter",852,2007,13,6,9,2018
"scooter",459,0,12,1,9,2018
"scooter",98,344,16,1,9,2018
"scooter",835,3365,13,6,9,2018
"scooter",562,888,13,5,9,2018
"scooter",144,157,7,4,9,2018
"scooter",2612,5348,12,0,9,2018
"scooter",952,677,11,0,9,2018
"scooter",387,806,9,3,9,2018
"scooter",353,1653,10,2,9,2018
"scooter",158,122,14,3,9,2018
"scooter",644,1403,11,0,9,2018
"scooter",293,1022,21,6,9,2018
"scooter",752,0,13,1,9,2018
"scooter",239,749,11,5,9,2018
"scooter",461,1050,23,1,9,2018
"scooter",538,982,11,4,9,2018
"bicycle",240,558,14,3,9,2018
"scooter",227,269,9,0,9,2018
"scooter",681,821,19,6,9,2018
"scooter",2960,4500,14,0,9,2018
"scooter",355,977,11,5,9,2018
"scooter",169,17,9,3,9,2018
"scooter",143,324,21,3,9,2018
"scooter",1399,2531,11,0,9,2018
"scooter",640,1991,12,1,9,2018
"scooter",1545,2200,14,6,9,2018
"scooter",1090,1086,18,5,9,2018
"scooter",1083,1568,19,0,9,2018
"scooter",91,0,20,2,9,2018
"scooter",221,471,11,5,9,2018
"scooter",670,2062,14,6,9,2018
"scooter",749,1832,12,5,9,2018
"scooter",337,0,20,3,9,2018
"scooter",514,792,17,5,9,2018
"scooter",931,849,19,6,9,2018
"scooter",279,1291,10,2,9,2018
"scooter",244,489,6,1,9,2018
"bicycle",315,1287,14,5,9,2018
"bicycle",642,2366,18,5,9,2018
"scooter",314,504,12,6,9,2018
"scooter",267,737,21,4,9,2018
"scooter",44,51,12,4,9,2018
"scooter",779,2016,19,6,9,2018
"scooter",165,319,18,3,9,2018
"scooter",447,1679,11,3,9,2018
"scooter",341,658,15,3,9,2018
"scooter",1009,1238,21,1,9,2018
"scooter",292,131,13,3,9,2018
"scooter",265,0,19,4,9,2018
"scooter",151,594,15,3,9,2018
"scooter",4453,14429,15,4,9,2018
"scooter",1027,2338,18,6,9,2018
"scooter",253,800,16,2,9,2018
"scooter",367,1433,16,6,9,2018
"scooter",796,0,13,6,9,2018
"scooter",96,10,10,0,9,2018
"scooter",291,430,16,1,9,2018
"scooter",539,0,16,5,9,2018
"scooter",232,935,7,4,9,2018
"scooter",663,2058,15,1,9,2018
"scooter",2573,2200,13,6,9,2018
"scooter",151,805,8,2,9,2018
"scooter",474,1158,18,3,9,2018
"scooter",434,1132,11,6,9,2018
"scooter",562,145,17,6,9,2018
"scooter",220,519,17,6,9,2018
"scooter",1141,2169,19,0,9,2018
"scooter",230,535,11,5,9,2018
"scooter",258,805,18,0,9,2018
"scooter",188,436,6,6,9,2018
"scooter",163,100,18,0,9,2018
"scooter",288,427,14,5,9,2018
"scooter",178,575,15,0,9,2018
"scooter",1032,3407,14,1,9,2018
"scooter",1762,2611,18,2,9,2018
"scooter",101,391,15,3,9,2018
"scooter",221,45,10,2,9,2018
"scooter",507,0,14,5,9,2018
"scooter",617,0,13,5,9,2018
"scooter",112,318,9,4,9,2018
"scooter",468,0,12,1,9,2018
"scooter",369,964,23,3,9,2018
"scooter",338,1128,14,6,9,2018
"scooter",315,1000,14,2,9,2018
"scooter",823,1236,19,5,9,2018
"scooter",502,1247,17,1,9,2018
"scooter",1437,2759,9,2,9,2018
"scooter",1344,2898,11,4,9,2018
"scooter",649,1375,0,0,9,2018
"scooter",190,400,7,5,9,2018
"scooter",455,1976,17,6,9,2018
"scooter",189,562,15,1,9,2018
"scooter",2119,3064,19,0,9,2018
"scooter",185,381,13,3,9,2018
"scooter",266,129,16,3,9,2018
"scooter",430,1000,11,5,9,2018
"scooter",1898,4400,12,6,9,2018
"scooter",555,506,14,3,9,2018
"scooter",369,1054,10,5,9,2018
"scooter",370,1480,14,1,9,2018
"scooter",432,1800,18,2,9,2018
"scooter",108,0,7,5,9,2018
"scooter",314,0,15,5,9,2018
"scooter",489,93,12,5,9,2018
"scooter",1015,0,12,3,9,2018
"scooter",536,2097,19,3,9,2018
"scooter",642,1299,16,1,9,2018
"scooter",797,1122,14,6,9,2018
"scooter",4719,8879,9,5,9,2018
"scooter",933,2730,17,3,9,2018
"scooter",470,494,18,0,9,2018
"scooter",68,0,13,0,9,2018
"scooter",337,400,12,6,9,2018
"scooter",4311,10484,17,5,9,2018
"scooter",3373,4907,18,6,9,2018
"scooter",94,295,22,0,9,2018
"scooter",286,633,12,3,9,2018
"scooter",301,400,19,5,9,2018
"scooter",325,531,12,4,9,2018
"scooter",241,300,14,0,9,2018
"scooter",758,0,12,0,9,2018
"scooter",409,462,15,6,9,2018
"scooter",768,2160,12,5,9,2018
"scooter",604,1751,10,1,9,2018
"scooter",142,169,19,2,9,2018
"scooter",302,584,14,6,9,2018
"scooter",2576,8258,12,1,9,2018
"scooter",257,0,18,1,9,2018
"scooter",328,843,18,5,9,2018
"scooter",551,690,15,0,9,2018
"scooter",2031,394,18,0,9,2018
"scooter",984,564,15,3,9,2018
"scooter",452,895,13,3,9,2018
"scooter",181,684,10,6,9,2018
"scooter",322,742,13,1,9,2018
"scooter",368,400,13,6,9,2018
"scooter",369,1218,13,3,9,2018
"scooter",591,1061,17,0,9,2018
"scooter",367,1187,16,6,9,2018
"scooter",925,2000,14,6,9,2018
"scooter",2275,4169,16,6,9,2018
"scooter",448,1948,18,1,9,2018
"scooter",3002,4491,20,0,9,2018
"scooter",169,662,14,1,9,2018
"scooter",14,28,12,6,9,2018
"scooter",1157,2882,12,5,9,2018
"scooter",634,295,15,6,9,2018
"scooter",474,480,21,0,9,2018
"scooter",254,649,13,1,9,2018
"scooter",429,1292,15,4,9,2018
"scooter",468,697,21,4,9,2018
"scooter",258,675,12,4,9,2018
"scooter",2026,2181,11,0,9,2018
"scooter",1314,4421,18,0,9,2018
"scooter",158,312,11,2,9,2018
"scooter",109,324,17,6,9,2018
"scooter",291,280,14,5,9,2018
"scooter",1473,3256,15,1,9,2018
"scooter",505,2246,13,1,9,2018
"scooter",49,0,8,4,9,2018
"scooter",464,1000,13,2,9,2018
"scooter",556,1539,12,1,9,2018
"bicycle",950,4136,16,4,9,2018
"scooter",455,1099,17,3,9,2018
"scooter",76,0,17,6,9,2018
"scooter",325,716,15,0,9,2018
"scooter",307,0,11,5,9,2018
"scooter",217,413,10,5,9,2018
"scooter",372,925,18,0,9,2018
"scooter",1118,2021,20,5,9,2018
"scooter",103,374,20,1,9,2018
"scooter",259,0,17,6,9,2018
"scooter",671,935,11,6,9,2018
"scooter",595,1049,17,6,9,2018
"scooter",292,0,10,1,9,2018
"scooter",416,661,16,6,9,2018
"scooter",77,0,15,6,9,2018
"scooter",176,120,18,4,9,2018
"scooter",87,157,15,6,9,2018
"scooter",1258,4731,11,0,9,2018
"scooter",434,970,12,2,9,2018
"scooter",316,686,9,4,9,2018
"scooter",209,0,12,2,9,2018
"scooter",774,2,19,3,9,2018
"scooter",1324,1066,15,5,9,2018
"scooter",1164,512,12,0,9,2018
"scooter",373,523,17,5,9,2018
"scooter",312,1406,20,3,9,2018
"scooter",76,79,17,1,9,2018
"scooter",1312,3071,17,6,9,2018
"scooter",24,0,13,4,9,2018
"scooter",507,1900,10,1,9,2018
"scooter",346,935,17,1,9,2018
"scooter",759,2093,20,0,9,2018
"scooter",345,1432,15,6,9,2018
"bicycle",1228,2607,22,0,9,2018
"scooter",459,740,16,6,9,2018
"scooter",41,21,11,0,9,2018
"bicycle",2597,10461,17,6,9,2018
"scooter",380,1225,15,5,9,2018
"scooter",273,317,21,5,9,2018
"scooter",1456,1884,15,6,9,2018
"scooter",310,551,10,0,9,2018
"scooter",725,2171,10,6,9,2018
"scooter",243,855,13,6,9,2018
"scooter",122,313,9,5,9,2018
"scooter",768,1359,19,0,9,2018
"scooter",289,430,8,3,9,2018
"scooter",289,543,13,0,9,2018
"scooter",607,0,0,5,9,2018
"scooter",55,0,13,1,9,2018
"scooter",155,263,8,1,9,2018
"scooter",377,1933,13,1,9,2018
"scooter",1114,2778,14,5,9,2018
"scooter",107,0,15,1,9,2018
"scooter",88,325,17,6,9,2018
"scooter",262,616,8,1,9,2018
"scooter",1118,2026,15,3,9,2018
"scooter",151,238,11,2,9,2018
"scooter",284,671,7,3,9,2018
"scooter",156,264,8,5,9,2018
"scooter",195,0,9,0,9,2018
"scooter",171,511,18,4,9,2018
"scooter",173,1300,15,1,9,2018
"scooter",387,1066,17,3,9,2018
"scooter",361,1374,2,5,9,2018
"scooter",347,1111,11,4,9,2018
"scooter",244,264,10,4,9,2018
"scooter",215,1261,9,5,9,2018
"scooter",227,469,17,4,9,2018
"scooter",152,211,9,4,9,2018
"scooter",1534,3528,18,2,9,2018
"scooter",1190,3409,12,2,9,2018
"scooter",197,540,11,5,9,2018
"scooter",750,903,11,5,9,2018
"scooter",9301,20525,9,5,9,2018
"scooter",81,0,12,1,9,2018
"scooter",659,1970,18,3,9,2018
"scooter",759,2805,16,6,9,2018
"scooter",341,1700,13,1,9,2018
"scooter",437,341,16,6,9,2018
"scooter",561,1718,12,0,9,2018
"scooter",815,785,0,6,9,2018
"scooter",701,502,21,4,9,2018
"scooter",8,0,12,3,9,2018
"scooter",1508,4500,14,4,9,2018
"scooter",198,653,20,4,9,2018
"scooter",504,1855,17,5,9,2018
"scooter",122,159,9,1,9,2018
"scooter",559,1783,14,5,9,2018
"scooter",620,1196,12,6,9,2018
"scooter",378,1022,10,4,9,2018
"scooter",321,0,12,3,9,2018
"scooter",712,570,19,3,9,2018
"scooter",322,830,15,1,9,2018
"scooter",241,576,14,0,9,2018
"scooter",182,324,22,4,9,2018
"scooter",423,1006,9,3,9,2018
"scooter",304,0,19,6,9,2018
"scooter",189,0,8,1,9,2018
"scooter",229,746,22,6,9,2018
"scooter",164,155,8,4,9,2018
"scooter",763,1805,18,6,9,2018
"scooter",2090,1411,15,6,9,2018
"scooter",297,484,9,1,9,2018
"scooter",660,1537,11,3,9,2018
"scooter",397,1081,10,4,9,2018
"scooter",2669,8097,16,6,9,2018
"scooter",652,508,21,6,9,2018
"scooter",615,964,18,0,9,2018
"scooter",1254,2122,15,5,9,2018
"scooter",201,796,8,2,9,2018
"scooter",275,477,16,0,9,2018
"scooter",402,1485,17,3,9,2018
"scooter",196,991,18,4,9,2018
"scooter",837,2603,16,6,9,2018
"scooter",210,0,18,0,9,2018
"scooter",859,2088,14,5,9,2018
"scooter",65,6,16,5,9,2018
"scooter",497,1535,19,6,9,2018
"scooter",153,282,12,4,9,2018
"scooter",244,301,3,6,9,2018
"scooter",122,155,14,0,9,2018
"scooter",293,479,20,6,9,2018
"scooter",438,1453,18,4,9,2018
"scooter",478,1819,19,2,9,2018
"scooter",495,1379,16,3,9,2018
"scooter",1379,1577,12,5,9,2018
"scooter",678,2495,14,1,9,2018
"scooter",758,2678,12,0,9,2018
"scooter",390,1239,19,4,9,2018
"scooter",450,1514,11,3,9,2018
"scooter",213,800,6,4,9,2018
"scooter",304,1318,14,2,9,2018
"scooter",1594,2000,11,5,9,2018
