"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"7e6a1f36-633d-4cf8-8613-206bff009d68","18a029f9-313f-40d2-ba56-75213bc49b93","scooter",596,859,"02/03/2019 06:15:00 AM","02/03/2019 06:30:00 AM","02/03/2019 12:47:08 PM",2,6,0,10,10,2019
"a53e531c-bd04-4479-8a55-829f67d3383c","5bf1199a-9252-4e9f-a5b2-2826e6d8d3ca","scooter",314,949,"02/14/2019 07:00:00 PM","02/14/2019 07:00:00 PM","03/12/2019 04:03:11 PM",2,19,4,9,9,2019
"772a8944-1e7c-4bad-9f61-423a5e2393a8","801a0547-3ae5-477e-9a17-398a6c9fc466","scooter",75,32,"02/18/2019 10:15:00 AM","02/18/2019 10:15:00 AM","02/18/2019 06:28:18 PM",2,10,1,9,9,2019
"325f53aa-48ce-477b-ac73-722bd9ee8a48","e76f98e6-96e9-4a5f-b369-d8bf5e7d2465","scooter",1504,1386,"02/23/2019 08:15:00 PM","02/23/2019 08:45:00 PM","02/24/2019 03:02:16 AM",2,20,6,9,9,2019
"841fb1f0-c53c-4570-92ca-3178e8e1b49c","39917d56-ad22-4782-b18a-4c93cfbe5238","scooter",488,965,"02/23/2019 01:45:00 PM","02/23/2019 01:45:00 PM","03/12/2019 05:38:34 PM",2,13,6,9,9,2019
"9029b94f-b149-458b-bcd6-7d85f9bd7b71","48859315-95e2-44e5-80ef-1cc45ee1860e","scooter",420,900,"02/23/2019 12:15:00 AM","02/23/2019 12:30:00 AM","02/23/2019 06:47:09 AM",2,0,6,9,9,2019
"18046272-c8f8-4cfd-be33-f766fba92619","ea87443b-a1df-432b-aa4c-da9cf0d28c3f","scooter",141,705,"02/04/2019 05:45:00 PM","02/04/2019 05:45:00 PM","02/05/2019 12:02:16 AM",2,17,1,3,3,2019
"12a26bd6-a06f-478f-aedf-92a86198e410","7cef4958-8a61-43b9-ad4d-a18e97ae20f5","scooter",453,1544,"02/21/2019 06:45:00 PM","02/21/2019 07:00:00 PM","03/12/2019 04:06:22 PM",2,18,4,3,3,2019
"f27eccb9-d352-42a1-ad62-5350c77a6fe2","f7696388-0995-4645-a656-a58207c6d9aa","scooter",402,1051,"02/06/2019 11:00:00 AM","02/06/2019 11:00:00 AM","02/06/2019 05:17:17 PM",2,11,3,9,9,2019
"c4a02873-8550-4497-92e2-b518c8ec9e01","8c4f9733-26be-4de5-8d5c-708ce1d5b6a0","scooter",235,994,"02/28/2019 09:45:00 AM","02/28/2019 09:45:00 AM","02/28/2019 04:02:11 PM",2,9,4,9,9,2019
"f424d462-0be2-4c87-808f-92b29ad1a2cc","c635268b-08f9-43cb-9dce-c72cf35539b1","scooter",1357,5477,"02/17/2019 09:15:00 AM","02/17/2019 09:30:00 AM","02/17/2019 03:47:13 PM",2,9,0,9,9,2019
"0de4458e-1b9b-4e68-9ec7-2a2622927199","d8a8fd5b-b961-4b3d-ae3f-1ac6f9046000","scooter",318,686,"02/01/2019 11:45:00 AM","02/01/2019 11:45:00 AM","02/01/2019 06:02:14 PM",2,11,5,9,9,2019
"f76b3c39-55a7-4e47-ae58-f9ea9b2f223e","0e6e3eda-6b2f-45bf-930e-9a88191b1e4f","scooter",332,819,"02/20/2019 04:00:00 PM","02/20/2019 04:00:00 PM","02/20/2019 10:17:22 PM",2,16,3,9,9,2019
"fc91baa5-868b-4109-a143-e5971154e431","7d838672-1c6d-45f6-8aba-468ff0ed3c88","scooter",219,743,"02/13/2019 09:45:00 PM","02/13/2019 09:45:00 PM","02/14/2019 04:02:14 AM",2,21,3,9,9,2019
"68d5b976-199e-4926-9af3-be0f83fd6341","06a02914-5fbe-401d-9351-8fad828ed810","scooter",1918,2487,"02/01/2019 12:00:00 PM","02/01/2019 12:30:00 PM","02/01/2019 06:47:15 PM",2,12,5,9,9,2019
"8decd637-6bbc-4548-a23a-d71020f02931","1fd3a222-326e-423c-a6ea-c0e177e74f48","scooter",16,0,"02/06/2019 07:30:00 PM","02/06/2019 07:30:00 PM","02/07/2019 02:56:10 AM",2,19,3,9,9,2019
"1f8659c3-0151-4654-99d4-57333a6aff18","32e8d696-34b7-41da-9274-2393256a6782","scooter",281,1150,"02/05/2019 08:30:00 PM","02/05/2019 08:30:00 PM","02/06/2019 02:47:16 AM",2,20,2,9,9,2019
"b34152d6-7523-488f-ba58-a29968870aaa","b25a4927-acfb-4390-a987-ad18538547d7","scooter",916,917,"02/20/2019 02:00:00 PM","02/20/2019 02:15:00 PM","03/12/2019 04:04:20 PM",2,14,3,1,9,2019
"b6881204-2526-4156-b9eb-16dee7d3bc2d","ab60222a-0d5a-45a0-8884-7ec5d9d14755","scooter",367,1034,"02/11/2019 10:45:00 AM","02/11/2019 11:00:00 AM","02/11/2019 05:17:11 PM",2,10,1,9,9,2019
"b21acec5-2109-4f7b-8944-e23510f90e85","27d3a3eb-900b-4de7-85a0-0b2910e7ae94","scooter",209,835,"02/07/2019 11:15:00 AM","02/07/2019 11:30:00 AM","02/07/2019 05:47:12 PM",2,11,4,3,3,2019
