"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"08d75b94-c094-4e56-bb2c-442e675f2c74","576e36de-a118-4ea6-97f8-ce984c3e9191","scooter",134,0,"10/07/2018 08:30:00 AM","10/07/2018 08:30:00 AM","12/13/2018 03:46:09 PM",10,8,0,9,9,2018
"8422b507-cfb7-4957-9f5f-e24b0b0545a6","30f4a9cc-178f-4df6-bae5-7acbd4778b67","scooter",298,0,"10/12/2018 07:30:00 AM","10/12/2018 07:30:00 AM","12/12/2018 10:16:35 PM",10,7,5,9,9,2018
"13794c6a-380a-4632-899f-67586c7b5ca3","bcdfbf69-c06a-4655-a6ce-d8ef848e3da9","scooter",246,302,"10/08/2018 09:45:00 AM","10/08/2018 10:00:00 AM","12/13/2018 03:39:33 PM",10,9,1,9,9,2018
"aa6ff7f8-4287-46c0-ba0f-f146c56dc7c4","3b8d0057-bc46-4753-85e2-e62fa8ca7de1","scooter",214,902,"10/09/2018 04:15:00 PM","10/09/2018 04:15:00 PM","12/12/2018 09:40:11 PM",10,16,2,9,9,2018
"6e91bb04-4543-4623-92d3-106d9a41c65f","a80f3964-4164-47c3-b3d0-5d63ce523904","scooter",851,1600,"10/14/2018 11:45:00 AM","10/14/2018 12:00:00 PM","12/13/2018 03:37:18 PM",10,11,0,0,3,2018
"1ace59ef-caa0-4777-8ca2-8c7211621bfa","9c624020-8a93-4378-bad7-7a999eedb53a","scooter",968,0,"10/06/2018 10:00:00 PM","10/06/2018 10:15:00 PM","12/12/2018 09:17:50 PM",10,22,6,3,3,2018
"0a90d30e-9bb4-429d-9395-611d92fd117f","6814345c-776d-4613-bca4-f0af48601457","scooter",414,1322,"10/15/2018 09:45:00 AM","10/15/2018 10:00:00 AM","12/12/2018 09:24:46 PM",10,9,1,9,9,2018
"e39d1482-991c-4fc7-a8b7-336d44cae3a5","964037f2-8e3a-4568-a7af-b56bace266d7","scooter",229,461,"10/16/2018 08:15:00 AM","10/16/2018 08:30:00 AM","12/13/2018 03:51:50 PM",10,8,2,9,9,2018
"69384858-4533-4729-9cd6-41a954743ac3","aee91d92-b485-460c-91a9-d1db673535ec","scooter",507,0,"10/06/2018 11:30:00 AM","10/06/2018 11:45:00 AM","12/13/2018 03:36:30 PM",10,11,6,9,9,2018
"5411cc08-b712-4fc1-b139-1efbddaedee9","9d055ef6-d222-4396-81d3-6cc8ff00c7d7","scooter",210,380,"10/22/2018 02:00:00 PM","10/22/2018 02:00:00 PM","12/13/2018 03:49:54 PM",10,14,1,9,9,2018
"cdbf9621-7b4b-4763-ba81-c720f46df3df","9508c361-6939-4919-9dc9-eecacd8e2796","scooter",171,529,"10/23/2018 05:45:00 PM","10/23/2018 05:45:00 PM","12/12/2018 09:43:30 PM",10,17,2,7,7,2018
"7831ae53-6f05-4289-b2a6-8b41fedf111a","d01dd200-f20e-4664-8318-a747debbefd5","scooter",262,900,"10/24/2018 02:15:00 PM","10/24/2018 02:15:00 PM","12/13/2018 03:42:00 PM",10,14,3,9,9,2018
"17c27bc6-8e2a-4af2-92fb-b0eeb421fef4","1c793df6-7f0c-4b6c-9e55-bbf42cbbf735","scooter",335,0,"10/30/2018 02:30:00 PM","10/30/2018 02:30:00 PM","12/12/2018 09:32:00 PM",10,14,2,9,9,2018
"6692e73b-fe52-44c3-bd81-3fcc6ba1aabc","5406fc84-034f-4ca8-8dea-0c933332925a","scooter",60,28,"10/26/2018 11:45:00 PM","10/26/2018 11:45:00 PM","12/13/2018 03:37:45 PM",10,23,5,9,9,2018
"0dcd1f91-7682-4ed0-a548-bb86c7faddad","8b6b6b7b-9ca6-45d0-ae5b-2884727425de","scooter",168,182,"10/12/2018 10:00:00 AM","10/12/2018 10:00:00 AM","12/12/2018 09:47:45 PM",10,10,5,9,9,2018
"ccbfa7bf-e20d-4e98-8b8e-175455920d85","dbca341f-1c85-4928-9c89-6d96d1ed4af5","scooter",89,0,"10/13/2018 11:00:00 AM","10/13/2018 11:00:00 AM","12/13/2018 03:54:39 PM",10,11,6,9,9,2018
"957307ff-549b-4b96-aa67-078e02354acc","ebd6e421-d36c-456e-957d-dff1207a0dc1","scooter",2817,3700,"10/27/2018 01:45:00 PM","10/27/2018 02:30:00 PM","12/13/2018 03:44:44 PM",10,13,6,0,0,2018
"e5054804-eb6a-4be5-9c98-fb51f366927e","4324c667-79b0-41ee-8142-dd5bc4b86e78","scooter",221,0,"10/10/2018 02:30:00 PM","10/10/2018 02:45:00 PM","12/13/2018 03:41:36 PM",10,14,3,9,9,2018
"aa00c2c2-babc-4eb9-a404-80bed8762181","a9e494ec-b2b6-49b2-8372-23a2ccf1c89c","scooter",408,968,"10/05/2018 09:30:00 AM","10/05/2018 09:45:00 AM","12/12/2018 09:48:49 PM",10,9,5,9,9,2018
"0d1b0603-5510-499d-aa0a-64e086ed8eaf","51011120-6b08-4b8f-8446-3931e7600c0b","scooter",862,2400,"10/22/2018 10:00:00 AM","10/22/2018 10:15:00 AM","12/12/2018 09:12:31 PM",10,10,1,3,9,2018
"2a01e793-b783-4804-b85d-30bf329aba5a","7e599032-1844-4b91-b4d3-0a4fa7d5a6f0","scooter",355,0,"10/20/2018 03:30:00 AM","10/20/2018 03:45:00 AM","12/12/2018 09:27:57 PM",10,3,6,9,9,2018
"0c2504c1-22ad-4a37-87c7-5abbb1963786","299033ae-3070-4c8f-a917-d5e67c42a6a1","scooter",763,300,"10/25/2018 06:00:00 PM","10/25/2018 06:15:00 PM","12/13/2018 03:37:18 PM",10,18,4,9,9,2018
"b8ef8a85-9577-4cd2-8387-22fd188909f5","cedcb66e-806c-4ad8-8a9c-b3e8acb8ffb5","scooter",418,1400,"10/02/2018 04:30:00 PM","10/02/2018 04:45:00 PM","12/12/2018 09:33:29 PM",10,16,2,9,9,2018
"03ed4a8a-ffe4-4e9a-8eab-dae7bc531d97","f56d10f6-ebdf-4a82-a5f4-0bdee356efa7","scooter",378,720,"10/10/2018 06:45:00 PM","10/10/2018 06:45:00 PM","12/13/2018 03:52:12 PM",10,18,3,9,9,2018
"eae6203f-eb41-4fb6-86b6-7c7e150fe1b8","5634d42f-d6e8-46d2-927a-da90d044c7c7","scooter",167,550,"10/23/2018 01:45:00 PM","10/23/2018 01:45:00 PM","12/12/2018 09:10:44 PM",10,13,2,9,9,2018
"75a10742-837e-4e09-a8a5-8fdf2f8c8328","d659e31b-7bb8-4b44-b59f-6d034e0f177a","scooter",11,0,"10/06/2018 11:00:00 AM","10/06/2018 11:00:00 AM","12/12/2018 09:17:50 PM",10,11,6,1,1,2018
"64ddd0bb-8a38-4e92-b76c-e20d296ffa2f","1ec7e640-7983-4131-89ed-f92b5932b313","scooter",367,1200,"10/22/2018 07:45:00 AM","10/22/2018 07:45:00 AM","12/13/2018 03:55:58 PM",10,7,1,9,9,2018
"4ca46f07-fe98-46bf-a5f5-3e66e8c2703d","20802288-f3b4-4997-bcf6-993af52f585d","scooter",245,0,"10/11/2018 11:45:00 AM","10/11/2018 11:45:00 AM","12/13/2018 03:40:49 PM",10,11,4,9,9,2018
"0c7644fb-7f31-4ad3-bdd0-805ed1aa6e43","e2ffa9f9-d5a7-4415-a0c4-7d57690fec4f","scooter",174,157,"10/10/2018 08:30:00 PM","10/10/2018 08:30:00 PM","12/12/2018 10:24:34 PM",10,20,3,9,9,2018
"063b0395-55a2-4ea8-b3e4-4ff9a54f4a80","1d816fcf-d573-48cd-ae68-e6cf364e2432","scooter",703,1100,"10/13/2018 02:00:00 PM","10/13/2018 02:15:00 PM","12/12/2018 09:11:03 PM",10,14,6,9,9,2018
"f62883dc-c3fb-4861-bca6-6144c7febfe2","f2fe98ba-13dd-4ded-87f6-23a5c03386aa","scooter",276,236,"10/25/2018 03:15:00 PM","10/25/2018 03:15:00 PM","12/12/2018 09:49:06 PM",10,15,4,9,9,2018
"ffa47c88-bfc5-462b-864e-bcd2f7c7d525","638a1696-f578-46de-ad8d-a650a25abb05","scooter",153,0,"10/11/2018 12:00:00 PM","10/11/2018 12:00:00 PM","12/13/2018 03:42:52 PM",10,12,4,9,9,2018
"616c3354-438f-41ea-956f-f3c247e29e32","092d9c2b-daad-402b-b9d0-37202d1f731f","scooter",1000,2148,"10/08/2018 10:15:00 AM","10/08/2018 10:30:00 AM","12/13/2018 03:46:14 PM",10,10,1,9,9,2018
"e263d91c-4ed1-4352-a242-22b7b1f2fa14","f8bbec60-11a7-4a9a-a3eb-f884e824c333","scooter",307,200,"10/17/2018 02:00:00 PM","10/17/2018 02:15:00 PM","12/13/2018 03:52:32 PM",10,14,3,9,9,2018
"be5208be-f6e4-43e1-9561-306853b3c974","a937488b-a4f8-4eef-ae25-eca259997c8d","scooter",1019,1200,"10/06/2018 11:30:00 AM","10/06/2018 11:45:00 AM","12/12/2018 09:46:56 PM",10,11,6,9,9,2018
"c9889dd5-3374-4df4-aba3-e9d101cdd5b9","c7d968c2-21f1-455a-b5f9-765f0b5ed7c6","scooter",880,1957,"10/15/2018 11:30:00 AM","10/15/2018 11:45:00 AM","12/12/2018 09:37:21 PM",10,11,1,9,3,2018
"88b11543-a20a-47e2-a39e-00396f7b989d","7dbc5e3e-f616-4a53-8a70-0a4277f99cdd","scooter",287,0,"10/08/2018 07:00:00 PM","10/08/2018 07:00:00 PM","12/13/2018 03:50:56 PM",10,19,1,9,9,2018
"3ed8ddc0-5776-4b93-ace4-4c85d2272442","9feef544-03a4-48d6-8915-82336fe8fe34","scooter",219,0,"10/19/2018 04:30:00 PM","10/19/2018 04:30:00 PM","12/12/2018 09:23:53 PM",10,16,5,9,9,2018
"57542251-96f7-4ce7-8381-175da898566d","72bfaf85-2f6b-4c44-b8de-d868d2073c3d","scooter",641,1981,"10/19/2018 05:15:00 PM","10/19/2018 05:30:00 PM","12/13/2018 03:43:57 PM",10,17,5,9,3,2018
"53197085-fb51-41df-b8d0-d98db9a6e46a","eee64b63-3173-4c01-a19c-0fdb41f2e954","scooter",72,0,"10/13/2018 09:15:00 PM","10/13/2018 09:15:00 PM","12/13/2018 03:49:51 PM",10,21,6,9,9,2018
"b65e9f25-79c4-474f-9529-5ece04ce67e4","3060c8a1-44fd-4652-91e9-aa1baeb16991","scooter",1092,1400,"10/11/2018 07:00:00 PM","10/11/2018 07:30:00 PM","12/13/2018 03:58:00 PM",10,19,4,9,0,2018
"f8cafcb3-7182-4256-bcca-039a4d635476","39c3e0de-ac70-42ce-850c-dcee8d2f0ebe","scooter",191,600,"10/30/2018 03:15:00 PM","10/30/2018 03:15:00 PM","12/12/2018 09:34:35 PM",10,15,2,9,9,2018
"6fb9abea-d2be-4267-867b-35f4f223cb34","9c1b296f-c88f-472d-a9a6-807937ead530","scooter",342,905,"10/22/2018 01:15:00 PM","10/22/2018 01:15:00 PM","12/13/2018 03:36:34 PM",10,13,1,9,9,2018
"bbdeda17-4b07-43bf-a733-14cb01cb6664","a424a979-4492-41b1-b3ee-011940b182df","scooter",412,1200,"10/15/2018 01:00:00 PM","10/15/2018 01:15:00 PM","12/13/2018 03:47:48 PM",10,13,1,0,9,2018
"f3ef5cb0-b7be-48f3-be8f-ff2da3104a39","84ca0502-c115-4261-8f81-b6c6f17e82b8","scooter",291,1000,"10/29/2018 01:45:00 PM","10/29/2018 02:00:00 PM","12/12/2018 09:31:05 PM",10,13,1,0,0,2018
"4808dd61-0a7c-45ca-aefb-7972fbaa5ffd","05bc5bbc-1903-4e61-b507-19fb229186f6","scooter",1200,0,"10/02/2018 12:30:00 PM","10/02/2018 12:45:00 PM","12/12/2018 09:15:50 PM",10,12,2,9,9,2018
"98e0d7b0-fda2-4daa-8dc1-ef4dccc1ddf5","c09d0ac9-b333-45cc-979f-86a5170cc753","scooter",8,0,"10/06/2018 09:00:00 PM","10/06/2018 09:00:00 PM","12/13/2018 03:53:04 PM",10,21,6,9,9,2018
"7aff0a59-419a-4e20-aa27-c44ef0800932","88ecf090-6ae6-4376-9a69-7a8294ef52b2","scooter",379,7,"10/08/2018 05:45:00 PM","10/08/2018 05:45:00 PM","12/13/2018 03:46:10 PM",10,17,1,5,5,2018
"3b8c17cb-bfb0-4234-89d5-0cd5141d6454","c911eca8-2ff9-4f24-af2e-a9353e1a63f5","scooter",483,1546,"10/18/2018 03:45:00 PM","10/18/2018 03:45:00 PM","12/13/2018 03:49:51 PM",10,15,4,9,9,2018
